species,subject,time_point,mean,uci,lci
bonobo,jasongo,4,-0.44410474350513685,0.904213,-2.17356
bonobo,jasongo,5,-0.682094347353678,0.293226,-1.96322
bonobo,jasongo,6,-1.181894341884992,0.205384,-2.5768
bonobo,jasongo,7,-1.6033526877627793,-0.337124,-2.9352
bonobo,jasongo,8,-1.4812487902332956,-0.183139,-2.94699
bonobo,jasongo,9,-0.4636130689907594,0.551308,-1.55526
bonobo,jasongo,10,0.0577534249525673,1.14206,-0.955053
bonobo,joey,1,-0.045364565280380464,0.769283,-1.70228
bonobo,joey,2,-1.3194510344189325,-0.0789293,-2.84227
bonobo,joey,3,-0.9384177950356682,0.245454,-2.16136
bonobo,joey,4,-0.5933932810637303,0.727429,-2.47289
bonobo,joey,5,-0.6360118017911023,0.269534,-1.91352
bonobo,joey,6,-1.0454049901137257,0.282736,-2.37243
bonobo,joey,7,-0.1932180557661516,0.845349,-1.24044
bonobo,joey,8,-2.58461472147557,-1.09629,-4.10361
bonobo,joey,9,-1.4171688045868551,-0.448738,-2.81787
bonobo,joey,10,-0.6278491959448296,0.350655,-1.96364
bonobo,kasai,1,-0.03953022114991134,0.544249,-1.72489
bonobo,kasai,2,0.190560575569525,1.13555,-1.07208
bonobo,kasai,3,1.2157286651098387,2.18341,0.246692
bonobo,kasai,4,-0.2945283229371758,1.00178,-1.74263
bonobo,kasai,5,-0.5727769348425262,0.288202,-1.65681
bonobo,kasai,6,-0.6583323360582884,0.401917,-2.07968
bonobo,kasai,7,0.3389902654652661,1.2139,-0.631878
bonobo,kasai,8,0.5546358304903196,1.50644,-0.512309
bonobo,kasai,9,0.4439799829849638,1.30479,-0.474467
bonobo,kasai,10,-0.35864992377510685,0.518344,-1.5774
bonobo,kuno,1,-0.3962301798251824,0.369125,-2.38381
bonobo,kuno,2,-0.75423500652541,0.384985,-2.2268
bonobo,kuno,3,0.9807796107332789,2.03811,-0.0840302
bonobo,kuno,4,-0.46797992978260083,0.833373,-2.43287
bonobo,kuno,5,-0.5019131136462116,0.383971,-1.80094
bonobo,kuno,6,-0.2908238281494211,0.818877,-1.68834
bonobo,kuno,7,0.6960777713744999,1.71024,-0.253227
bonobo,kuno,8,-0.7677251638086573,0.355221,-2.17354
bonobo,kuno,9,-0.15323996070405688,0.844825,-1.17948
bonobo,kuno,10,-0.9142899483739186,0.253167,-2.21166
bonobo,lexi,1,0.009645082165211427,1.20041,-0.702188
bonobo,lexi,2,0.9059969997866726,1.87062,-0.0299575
bonobo,lexi,3,1.4486972316048305,2.26341,0.53899
bonobo,lexi,4,0.27454138759578317,1.55095,-0.911005
bonobo,lexi,5,0.16137308293236896,1.03366,-0.612709
bonobo,lexi,6,0.7467143710019377,1.76908,-0.180284
bonobo,lexi,7,0.002409580184121518,0.851703,-0.779972
bonobo,lexi,8,1.718997696142933,2.57918,0.872384
bonobo,lexi,9,1.231851217068035,2.08416,0.504944
bonobo,lexi,10,0.5303794850566352,1.42371,-0.269905
bonobo,luiza,1,0.011279982059209548,1.09397,-0.817634
bonobo,luiza,2,0.8431475446603198,1.88874,-0.0419835
bonobo,luiza,3,1.6774833131997604,2.54894,0.790844
bonobo,luiza,4,0.29522992578054597,1.64272,-0.877635
bonobo,luiza,5,-0.24555812493826856,0.599973,-1.06634
bonobo,luiza,6,0.2821134654718356,1.26898,-0.698187
bonobo,luiza,7,0.7620966566316492,1.61699,-0.0224076
bonobo,luiza,8,1.6802860928037135,2.42421,0.684528
bonobo,luiza,9,0.882370438913926,1.67718,0.0773516
bonobo,luiza,10,0.5276529559024781,1.42799,-0.300812
bonobo,sumai,1,0.010099803472700675,1.01437,-0.799063
bonobo,sumai,2,0.7852123801760398,1.72278,-0.101963
bonobo,sumai,3,0.27243993624447094,1.21158,-0.526664
bonobo,sumai,4,0.41211600282008565,1.66669,-0.640278
bonobo,sumai,5,0.11519737076378478,0.891692,-0.690175
bonobo,sumai,6,0.24520170257988783,1.28931,-0.649794
bonobo,sumai,7,0.4127693500669878,1.197,-0.388165
bonobo,sumai,8,1.111227544010035,1.95493,0.231575
bonobo,sumai,9,0.4570432599572698,1.28717,-0.257209
bonobo,sumai,10,0.2349095280533544,1.20894,-0.446835
bonobo,tayo,1,0.008753254324601834,1.05982,-0.83883
bonobo,tayo,2,0.9473286318228191,1.97985,0.1104
bonobo,tayo,3,1.2446469677629128,2.10365,0.347922
bonobo,tayo,4,0.1022091631647224,1.21795,-1.24874
bonobo,tayo,5,-0.03716162741965445,0.758376,-0.936218
bonobo,tayo,6,-0.2080462615512717,0.806217,-1.22547
bonobo,tayo,7,-0.41482869707325953,0.44076,-1.29165
bonobo,tayo,8,1.0433278812859856,1.9864,0.219636
bonobo,tayo,9,1.1513333366197935,2.08698,0.45423
bonobo,tayo,10,0.06466467626690964,0.883551,-0.858502
bonobo,yaro,1,-0.005547516949402809,0.92371,-1.20814
bonobo,yaro,2,0.5694679706538963,1.51242,-0.503799
bonobo,yaro,3,0.1663197129524998,1.09349,-0.899037
bonobo,yaro,4,-0.2023258873174063,0.932732,-1.72254
bonobo,yaro,5,-0.15736958325135397,0.71341,-1.07617
bonobo,yaro,6,-0.6762582195007352,0.411746,-1.89038
bonobo,yaro,7,-1.0721801161420612,-0.104152,-2.15321
bonobo,yaro,8,0.11183865182567798,1.02112,-0.993988
bonobo,yaro,9,0.6285360303924354,1.58334,-0.154473
bonobo,yaro,10,-0.05351139631715096,0.637281,-1.32561
bonobo,yasa,1,0.004207208199242363,1.11518,-0.814444
bonobo,yasa,2,0.9963963418179367,1.99326,0.105311
bonobo,yasa,3,1.472499926835078,2.36399,0.61246
bonobo,yasa,4,0.406954524437658,1.88936,-0.656161
bonobo,yasa,5,-0.14217974630951158,0.682178,-0.976668
bonobo,yasa,6,0.5435119469650704,1.53199,-0.45905
bonobo,yasa,7,0.8282861490655913,1.65296,0.031812
bonobo,yasa,8,1.6764033298072158,2.50606,0.780536
bonobo,yasa,9,0.6493745824449042,1.49643,-0.127656
bonobo,yasa,10,0.4354412421969711,1.42382,-0.322814
gorilla,abeeku,1,-0.035161650727868476,0.798728,-1.76973
gorilla,abeeku,2,-0.31482479789422735,0.86829,-1.97581
gorilla,abeeku,3,0.11688147785845304,1.28161,-1.44249
gorilla,abeeku,4,-0.508800870540977,0.649161,-1.97906
gorilla,abeeku,5,-0.32087742196491575,0.590134,-1.67402
gorilla,abeeku,6,-0.08069085927662067,1.25919,-1.48675
gorilla,abeeku,7,0.19694398911012279,1.33136,-1.12062
gorilla,abeeku,8,0.45399863359326975,1.72601,-1.01103
gorilla,abeeku,9,0.1561668438835362,1.20831,-0.956742
gorilla,abeeku,10,0.4018521986267607,1.69714,-0.57066
gorilla,diara,1,-0.028056634400637215,0.726446,-1.67769
gorilla,diara,2,-0.3374978656767733,0.861367,-1.69393
gorilla,diara,3,-0.5607714035764833,0.710093,-2.06501
gorilla,diara,4,-0.2116756465065075,0.877345,-1.56848
gorilla,diara,5,0.2406444002660697,1.31246,-0.77778
gorilla,diara,6,0.30417720305253226,1.59915,-0.931676
gorilla,diara,7,-0.119796982262514,1.09239,-1.23541
gorilla,diara,8,0.06270555573161385,1.29102,-1.43193
gorilla,diara,9,0.32861783574771297,1.47602,-0.638357
gorilla,diara,10,-0.049457322076198906,0.880466,-1.25245
gorilla,kianga,1,-0.01262333577069441,0.974231,-1.27746
gorilla,kianga,2,0.5113106048113987,1.74052,-0.668366
gorilla,kianga,3,0.69881172539802,1.95689,-0.471402
gorilla,kianga,4,0.061676335200542276,1.38418,-0.913746
gorilla,kianga,5,0.00638207959838466,0.887498,-1.11869
gorilla,kianga,6,0.27343055010898176,1.56682,-0.909654
gorilla,kianga,7,0.43218419595482316,1.62125,-0.618958
gorilla,kianga,8,0.9765847660869691,2.25289,-0.201155
gorilla,kianga,9,0.41321141190490684,1.48828,-0.491212
gorilla,kianga,10,0.19006363062330012,1.26922,-0.749547
gorilla,kibara,1,-0.022942844210055213,0.747427,-1.67098
gorilla,kibara,2,0.013382884674883577,1.21556,-1.4785
gorilla,kibara,3,0.6703247751626669,1.95372,-0.677708
gorilla,kibara,4,-0.07606128728208672,1.20866,-1.247
gorilla,kibara,5,0.1131760311805059,1.07145,-1.0269
gorilla,kibara,6,0.24679449505493167,1.62215,-0.995656
gorilla,kibara,7,0.44778998600307673,1.6858900000000001,-0.69336
gorilla,kibara,8,0.9487747676294762,2.33118,-0.301608
gorilla,kibara,9,0.44712501866347765,1.45803,-0.644079
gorilla,kibara,10,-0.17277531238290944,0.761723,-1.53327
gorilla,kio,1,0.016140075297098377,1.30969,-0.820793
gorilla,kio,2,0.4268648454984434,1.63084,-0.737496
gorilla,kio,3,0.022497812478091017,1.15355,-1.26511
gorilla,kio,4,0.2767023704133371,1.40904,-0.789505
gorilla,kio,5,-0.006848668260400537,0.960999,-0.927972
gorilla,kio,6,0.009148929930463012,1.27441,-1.1225
gorilla,kio,7,0.11935791716511224,1.22738,-0.894572
gorilla,kio,8,0.38431383887270076,1.64901,-0.798639
gorilla,kio,9,0.143081293851,1.19428,-0.730052
gorilla,kio,10,0.3192228501915768,1.5415,-0.433653
gorilla,kumili,1,-0.028374134167817644,0.723242,-1.54733
gorilla,kumili,2,-0.4608235412111652,0.654674,-1.96551
gorilla,kumili,3,-0.046281300078676146,1.23144,-1.35397
gorilla,kumili,4,-0.10703050067796571,1.07685,-1.28364
gorilla,kumili,5,0.22108981188679921,1.26778,-0.793967
gorilla,kumili,6,0.5047678469017605,1.75904,-0.731722
gorilla,kumili,7,0.31264916702921797,1.48211,-0.773217
gorilla,kumili,8,0.15319303689039243,1.45097,-1.15706
gorilla,kumili,9,0.2770273639268763,1.40204,-0.681302
gorilla,kumili,10,-0.20270652342842954,0.664267,-1.50878
orang,bimbo,1,-0.02515044434617586,0.871452,-1.6312
