time_point,subject,task,time_cat,trait,n,sum,phase
2,fraukje,inference,2,1,12,12,1
2,frederike,inference,2,1,12,3,1
2,frodo,inference,2,1,12,10,1
2,hope,inference,2,1,12,2,1
2,kasai,inference,2,1,12,3,1
2,kianga,inference,2,1,12,6,1
2,kibara,inference,2,1,12,10,1
2,kio,inference,2,1,12,6,1
2,kisha,inference,2,1,12,7,1
2,kumili,inference,2,1,12,12,1
2,kuno,inference,2,1,12,12,1
2,lexi,inference,2,1,12,1,1
2,luiza,inference,2,1,12,8,1
2,maja,inference,2,1,2,0,1
2,makeni,inference,2,1,12,6,1
2,natascha,inference,2,1,12,8,1
2,ohini,inference,2,1,12,6,1
2,padana,inference,2,1,12,12,1
2,pini,inference,2,1,12,11,1
2,riet,inference,2,1,12,7,1
2,robert,inference,2,1,12,8,1
2,sandra,inference,2,1,12,12,1
2,shanga,inference,2,1,12,6,1
2,swela,inference,2,1,12,6,1
2,tai,inference,2,1,12,5,1
2,yaro,inference,2,1,12,4,1
2,yasa,inference,2,1,12,12,1
2,youma,inference,2,1,12,6,1
2,zira,inference,2,1,12,9,1
3,abeeku,inference,3,1,7,3,1
3,alex,inference,3,1,12,12,1
3,azibo,inference,3,1,12,1,1
3,bambari,inference,3,1,12,5,1
3,bimbo,inference,3,1,12,9,1
3,corrie,inference,3,1,12,6,1
3,daza,inference,3,1,12,4,1
3,diara,inference,3,1,12,5,1
3,dokana,inference,3,1,12,10,1
3,dorien,inference,3,1,12,7,1
3,fraukje,inference,3,1,12,12,1
3,frederike,inference,3,1,12,5,1
3,frodo,inference,3,1,12,7,1
3,hope,inference,3,1,12,8,1
3,jeudi,inference,3,1,12,6,1
3,kianga,inference,3,1,12,6,1
3,kibara,inference,3,1,12,10,1
3,kio,inference,3,1,12,6,1
3,kisha,inference,3,1,12,6,1
3,kumili,inference,3,1,12,10,1
3,kuno,inference,3,1,12,12,1
3,lexi,inference,3,1,12,0,1
3,maja,inference,3,1,12,7,1
3,makeni,inference,3,1,12,6,1
3,natascha,inference,3,1,12,9,1
3,ohini,inference,3,1,12,6,1
3,padana,inference,3,1,12,10,1
3,pini,inference,3,1,12,12,1
3,riet,inference,3,1,12,6,1
3,robert,inference,3,1,12,7,1
3,sandra,inference,3,1,12,12,1
3,shanga,inference,3,1,12,6,1
3,swela,inference,3,1,12,5,1
3,tai,inference,3,1,12,5,1
3,yaro,inference,3,1,12,8,1
3,yasa,inference,3,1,12,12,1
3,youma,inference,3,1,12,7,1
3,zira,inference,3,1,12,9,1
4,abeeku,inference,4,1,12,2,1
4,alex,inference,4,1,12,12,1
4,azibo,inference,4,1,12,1,1
4,bambari,inference,4,1,3,1,1
4,corrie,inference,4,1,12,6,1
4,daza,inference,4,1,12,5,1
4,diara,inference,4,1,12,7,1
4,dokana,inference,4,1,12,9,1
4,dorien,inference,4,1,12,8,1
4,fraukje,inference,4,1,12,11,1
4,frederike,inference,4,1,12,4,1
4,frodo,inference,4,1,12,9,1
4,hope,inference,4,1,12,4,1
4,jasongo,inference,4,1,12,4,1
4,joey,inference,4,1,12,4,1
4,kasai,inference,4,1,12,6,1
4,kianga,inference,4,1,12,6,1
4,kibara,inference,4,1,12,10,1
4,kio,inference,4,1,12,6,1
4,kisha,inference,4,1,12,6,1
4,kumili,inference,4,1,12,11,1
4,kuno,inference,4,1,12,12,1
4,lexi,inference,4,1,12,3,1
4,luiza,inference,4,1,12,9,1
4,maja,inference,4,1,12,4,1
4,makeni,inference,4,1,3,1,1
4,natascha,inference,4,1,12,6,1
4,ohini,inference,4,1,12,6,1
4,padana,inference,4,1,12,12,1
4,pini,inference,4,1,12,12,1
4,riet,inference,4,1,12,5,1
4,robert,inference,4,1,12,8,1
4,sandra,inference,4,1,2,2,1
4,shanga,inference,4,1,12,6,1
4,swela,inference,4,1,12,4,1
4,tai,inference,4,1,12,7,1
4,yaro,inference,4,1,12,10,1
4,yasa,inference,4,1,12,11,1
4,youma,inference,4,1,12,6,1
4,zira,inference,4,1,12,11,1
5,abeeku,inference,5,1,11,3,1
5,alex,inference,5,1,12,12,1
5,azibo,inference,5,1,12,0,1
5,bambari,inference,5,1,12,6,1
5,bimbo,inference,5,1,12,9,1
5,corrie,inference,5,1,12,6,1
5,daza,inference,5,1,12,10,1
5,diara,inference,5,1,12,7,1
5,dokana,inference,5,1,12,11,1
5,dorien,inference,5,1,12,4,1
5,fraukje,inference,5,1,12,12,1
5,frederike,inference,5,1,12,8,1
5,frodo,inference,5,1,12,11,1
5,hope,inference,5,1,12,6,1
5,jasongo,inference,5,1,12,3,1
5,jeudi,inference,5,1,12,6,1
5,joey,inference,5,1,12,4,1
5,kasai,inference,5,1,12,3,1
5,kianga,inference,5,1,12,6,1
5,kibara,inference,5,1,12,9,1
5,kio,inference,5,1,12,5,1
5,kisha,inference,5,1,12,2,1
5,kumili,inference,5,1,12,12,1
5,kuno,inference,5,1,12,12,1
5,lexi,inference,5,1,12,4,1
5,luiza,inference,5,1,12,11,1
5,maja,inference,5,1,3,1,1
5,makeni,inference,5,1,4,1,1
5,natascha,inference,5,1,12,7,1
5,ohini,inference,5,1,12,2,1
5,padana,inference,5,1,12,12,1
5,pini,inference,5,1,12,6,1
5,raja,inference,5,1,4,1,1
5,riet,inference,5,1,12,7,1
5,robert,inference,5,1,12,9,1
5,sandra,inference,5,1,12,12,1
5,shanga,inference,5,1,12,4,1
5,swela,inference,5,1,12,6,1
5,tai,inference,5,1,12,9,1
5,yaro,inference,5,1,12,10,1
5,yasa,inference,5,1,12,12,1
5,youma,inference,5,1,12,6,1
5,zira,inference,5,1,12,11,1
6,abeeku,inference,6,1,12,1,1
6,alex,inference,6,1,12,12,1
6,azibo,inference,6,1,12,3,1
6,bambari,inference,6,1,12,5,1
6,corrie,inference,6,1,12,6,1
6,daza,inference,6,1,12,10,1
6,diara,inference,6,1,12,11,1
6,dorien,inference,6,1,12,5,1
6,fraukje,inference,6,1,12,11,1
6,frederike,inference,6,1,12,8,1
6,frodo,inference,6,1,12,11,1
6,hope,inference,6,1,12,6,1
6,jeudi,inference,6,1,12,7,1
6,kianga,inference,6,1,12,6,1
6,kibara,inference,6,1,12,10,1
6,kio,inference,6,1,12,4,1
6,kisha,inference,6,1,12,6,1
6,kumili,inference,6,1,12,12,1
6,maja,inference,6,1,12,5,1
6,makeni,inference,6,1,12,6,1
6,natascha,inference,6,1,12,10,1
6,ohini,inference,6,1,12,1,1
6,riet,inference,6,1,12,10,1
6,robert,inference,6,1,12,6,1
6,sandra,inference,6,1,12,12,1
6,shanga,inference,6,1,12,3,1
6,swela,inference,6,1,12,6,1
6,tai,inference,6,1,12,8,1
6,youma,inference,6,1,12,5,1
6,zira,inference,6,1,12,12,1
7,abeeku,inference,7,1,8,5,1
7,alex,inference,7,1,12,12,1
7,azibo,inference,7,1,12,3,1
7,bambari,inference,7,1,12,4,1
7,bimbo,inference,7,1,12,6,1
7,corrie,inference,7,1,12,5,1
7,daza,inference,7,1,12,10,1
7,diara,inference,7,1,12,12,1
7,dokana,inference,7,1,12,12,1
7,dorien,inference,7,1,12,8,1
7,fraukje,inference,7,1,12,12,1
7,frederike,inference,7,1,12,7,1
7,frodo,inference,7,1,12,10,1
7,hope,inference,7,1,12,10,1
7,kianga,inference,7,1,12,5,1
7,kibara,inference,7,1,12,10,1
7,kio,inference,7,1,12,2,1
7,kisha,inference,7,1,12,7,1
7,kumili,inference,7,1,12,12,1
7,maja,inference,7,1,12,5,1
7,makeni,inference,7,1,12,6,1
7,natascha,inference,7,1,12,8,1
7,ohini,inference,7,1,12,3,1
7,padana,inference,7,1,12,10,1
7,pini,inference,7,1,12,11,1
7,raja,inference,7,1,12,3,1
7,riet,inference,7,1,12,6,1
7,robert,inference,7,1,12,10,1
7,sandra,inference,7,1,12,12,1
7,shanga,inference,7,1,12,3,1
7,swela,inference,7,1,12,2,1
7,tai,inference,7,1,12,7,1
7,youma,inference,7,1,12,4,1
7,zira,inference,7,1,12,10,1
8,abeeku,inference,8,1,11,4,1
8,alex,inference,8,1,12,12,1
8,azibo,inference,8,1,12,1,1
8,bambari,inference,8,1,12,5,1
8,bimbo,inference,8,1,12,7,1
8,corrie,inference,8,1,12,6,1
8,daza,inference,8,1,12,10,1
8,diara,inference,8,1,12,11,1
8,dokana,inference,8,1,12,9,1
8,dorien,inference,8,1,12,8,1
8,fraukje,inference,8,1,12,12,1
8,frederike,inference,8,1,12,10,1
8,frodo,inference,8,1,12,9,1
8,hope,inference,8,1,12,11,1
8,jasongo,inference,8,1,12,7,1
8,jeudi,inference,8,1,9,6,1
8,kasai,inference,8,1,12,5,1
8,kianga,inference,8,1,12,6,1
8,kibara,inference,8,1,12,12,1
8,kio,inference,8,1,12,4,1
8,kisha,inference,8,1,12,4,1
8,kumili,inference,8,1,12,12,1
8,kuno,inference,8,1,12,12,1
8,lexi,inference,8,1,12,4,1
8,luiza,inference,8,1,12,12,1
8,maja,inference,8,1,12,4,1
8,makeni,inference,8,1,12,6,1
8,natascha,inference,8,1,12,9,1
8,ohini,inference,8,1,12,5,1
8,padana,inference,8,1,12,9,1
8,pini,inference,8,1,12,11,1
8,raja,inference,8,1,12,5,1
8,riet,inference,8,1,12,8,1
8,robert,inference,8,1,12,8,1
8,sandra,inference,8,1,12,12,1
8,shanga,inference,8,1,12,6,1
8,swela,inference,8,1,12,6,1
8,tai,inference,8,1,12,11,1
8,yaro,inference,8,1,12,9,1
8,yasa,inference,8,1,12,12,1
8,youma,inference,8,1,12,7,1
8,zira,inference,8,1,12,9,1
9,abeeku,inference,9,1,9,2,1
9,alex,inference,9,1,12,12,1
9,azibo,inference,9,1,12,3,1
9,bambari,inference,9,1,9,2,1
9,bimbo,inference,9,1,12,8,1
9,corrie,inference,9,1,12,3,1
9,daza,inference,9,1,12,6,1
9,diara,inference,9,1,12,12,1
9,dokana,inference,9,1,12,10,1
9,dorien,inference,9,1,12,5,1
9,fraukje,inference,9,1,12,12,1
9,frederike,inference,9,1,12,11,1
9,frodo,inference,9,1,12,9,1
9,hope,inference,9,1,12,12,1
9,jasongo,inference,9,1,12,6,1
9,joey,inference,9,1,12,3,1
9,kasai,inference,9,1,12,5,1
9,kianga,inference,9,1,12,5,1
9,kibara,inference,9,1,12,12,1
9,kio,inference,9,1,12,7,1
9,kisha,inference,9,1,12,5,1
9,kumili,inference,9,1,12,12,1
9,kuno,inference,9,1,12,12,1
9,lexi,inference,9,1,12,6,1
9,luiza,inference,9,1,12,10,1
9,maja,inference,9,1,6,4,1
9,makeni,inference,9,1,12,6,1
9,natascha,inference,9,1,12,8,1
9,ohini,inference,9,1,12,4,1
9,padana,inference,9,1,12,12,1
9,pini,inference,9,1,12,10,1
9,raja,inference,9,1,12,8,1
9,riet,inference,9,1,12,10,1
9,robert,inference,9,1,12,10,1
9,sandra,inference,9,1,12,12,1
9,shanga,inference,9,1,12,8,1
9,swela,inference,9,1,12,5,1
9,tai,inference,9,1,12,7,1
9,yaro,inference,9,1,12,7,1
9,yasa,inference,9,1,12,10,1
9,youma,inference,9,1,12,6,1
9,zira,inference,9,1,12,11,1
10,abeeku,inference,10,1,12,6,1
10,alex,inference,10,1,12,12,1
10,azibo,inference,10,1,12,2,1
10,bambari,inference,10,1,12,5,1
10,bimbo,inference,10,1,12,9,1
10,corrie,inference,10,1,12,6,1
10,daza,inference,10,1,12,10,1
10,diara,inference,10,1,12,12,1
10,dokana,inference,10,1,12,9,1
10,dorien,inference,10,1,12,4,1
10,fraukje,inference,10,1,12,12,1
10,frederike,inference,10,1,12,12,1
10,frodo,inference,10,1,12,8,1
10,hope,inference,10,1,12,12,1
10,jasongo,inference,10,1,12,6,1
10,jeudi,inference,10,1,12,9,1
10,joey,inference,10,1,12,4,1
10,kasai,inference,10,1,12,5,1
10,kianga,inference,10,1,12,0,1
10,kibara,inference,10,1,12,12,1
10,kio,inference,10,1,12,4,1
10,kisha,inference,10,1,12,7,1
10,kumili,inference,10,1,12,12,1
10,kuno,inference,10,1,12,12,1
10,lexi,inference,10,1,12,9,1
10,luiza,inference,10,1,12,8,1
10,maja,inference,10,1,12,6,1
10,makeni,inference,10,1,12,6,1
10,natascha,inference,10,1,12,10,1
10,ohini,inference,10,1,12,1,1
10,padana,inference,10,1,12,10,1
10,pini,inference,10,1,12,12,1
10,raja,inference,10,1,12,8,1
10,riet,inference,10,1,12,6,1
10,robert,inference,10,1,12,9,1
10,sandra,inference,10,1,12,12,1
10,shanga,inference,10,1,12,8,1
10,swela,inference,10,1,12,6,1
10,tai,inference,10,1,12,9,1
10,yaro,inference,10,1,12,8,1
10,yasa,inference,10,1,12,12,1
10,youma,inference,10,1,12,7,1
10,zira,inference,10,1,12,11,1
