time_point,subject,task,time_cat,trait,n,sum,phase
1,kasai,comm,1,1,12,8,2
1,kasai,pop,1,1,12,9,2
1,kasai,reas,1,1,12,1,2
1,kasai,search,1,1,12,4,2
1,kasai,vfood,1,1,12,6,2
1,kianga,attent,1,1,12,8,2
1,kianga,comm,1,1,12,6,2
1,kianga,pop,1,1,12,6,2
1,kianga,reas,1,1,12,7,2
1,kianga,search,1,1,12,11,2
1,kianga,vfood,1,1,12,6,2
1,kibara,attent,1,1,12,9,2
1,kibara,comm,1,1,12,5,2
1,kibara,pop,1,1,12,12,2
1,kibara,reas,1,1,12,4,2
1,kibara,search,1,1,12,0,2
1,kibara,vfood,1,1,12,7,2
1,kio,attent,1,1,12,4,2
1,kio,comm,1,1,12,6,2
1,kio,pop,1,1,12,7,2
1,kio,reas,1,1,12,5,2
1,kio,search,1,1,12,6,2
1,kio,vfood,1,1,12,8,2
1,kisha,attent,1,1,2,0,2
1,kisha,comm,1,1,6,2,2
1,kisha,pop,1,1,6,2,2
1,kisha,reas,1,1,12,6,2
1,kisha,search,1,1,4,4,2
1,kisha,vfood,1,1,5,2,2
1,kumili,attent,1,1,12,9,2
1,kumili,comm,1,1,12,7,2
1,kumili,pop,1,1,12,5,2
1,kumili,reas,1,1,12,2,2
1,kumili,search,1,1,12,1,2
1,kumili,vfood,1,1,12,11,2
1,kuno,attent,1,1,12,6,2
1,kuno,comm,1,1,12,6,2
1,kuno,pop,1,1,12,8,2
1,kuno,reas,1,1,12,10,2
1,kuno,search,1,1,12,0,2
1,kuno,vfood,1,1,12,11,2
1,lexi,attent,1,1,12,7,2
1,lexi,comm,1,1,12,8,2
1,lexi,pop,1,1,12,8,2
1,lexi,reas,1,1,12,5,2
1,lexi,search,1,1,12,4,2
1,lexi,vfood,1,1,12,0,2
1,luiza,attent,1,1,12,8,2
1,luiza,comm,1,1,12,8,2
1,luiza,pop,1,1,12,10,2
1,luiza,reas,1,1,12,7,2
1,luiza,search,1,1,12,0,2
1,luiza,vfood,1,1,12,11,2
1,maja,attent,1,1,5,3,2
1,maja,comm,1,1,12,3,2
1,maja,search,1,1,1,0,2
1,maja,vfood,1,1,12,6,2
1,natascha,comm,1,1,12,9,2
1,natascha,pop,1,1,12,9,2
1,natascha,reas,1,1,12,4,2
1,natascha,vfood,1,1,12,11,2
1,ohini,attent,1,1,12,9,2
1,ohini,comm,1,1,12,7,2
1,ohini,pop,1,1,12,7,2
1,ohini,reas,1,1,12,6,2
1,ohini,search,1,1,12,5,2
1,ohini,vfood,1,1,12,3,2
1,padana,attent,1,1,12,5,2
1,padana,comm,1,1,12,7,2
1,padana,pop,1,1,12,12,2
1,padana,reas,1,1,12,8,2
1,padana,search,1,1,12,0,2
1,padana,vfood,1,1,12,11,2
1,pini,attent,1,1,12,6,2
1,pini,comm,1,1,12,7,2
1,pini,pop,1,1,12,10,2
1,pini,reas,1,1,12,5,2
1,pini,search,1,1,12,1,2
1,pini,vfood,1,1,12,10,2
1,raja,attent,1,1,12,5,2
1,raja,comm,1,1,12,11,2
1,raja,pop,1,1,12,9,2
1,raja,reas,1,1,12,7,2
1,raja,search,1,1,12,1,2
1,raja,vfood,1,1,12,10,2
1,riet,attent,1,1,10,5,2
1,riet,comm,1,1,1,1,2
1,riet,pop,1,1,12,10,2
1,riet,reas,1,1,12,9,2
1,riet,search,1,1,12,6,2
1,riet,vfood,1,1,9,0,2
1,robert,attent,1,1,12,7,2
1,robert,comm,1,1,12,8,2
1,robert,pop,1,1,12,9,2
1,robert,reas,1,1,12,6,2
1,robert,vfood,1,1,12,8,2
1,sandra,attent,1,1,12,6,2
1,sandra,comm,1,1,12,7,2
1,sandra,pop,1,1,12,12,2
1,sandra,reas,1,1,12,5,2
1,sandra,search,1,1,12,0,2
1,sandra,vfood,1,1,12,12,2
1,sari,attent,1,1,2,1,2
1,sari,comm,1,1,7,6,2
1,sari,pop,1,1,12,7,2
1,sari,vfood,1,1,6,1,2
1,shanga,attent,1,1,3,1,2
1,shanga,comm,1,1,12,4,2
1,shanga,pop,1,1,5,2,2
1,shanga,reas,1,1,12,8,2
1,shanga,search,1,1,12,5,2
1,shanga,vfood,1,1,12,6,2
1,sumai,attent,1,1,12,9,2
1,sumai,comm,1,1,12,7,2
1,sumai,search,1,1,6,5,2
1,sumai,vfood,1,1,12,8,2
1,swela,attent,1,1,1,0,2
1,swela,pop,1,1,12,7,2
1,swela,reas,1,1,12,2,2
1,swela,search,1,1,4,4,2
1,tai,attent,1,1,12,6,2
1,tai,comm,1,1,12,7,2
1,tai,pop,1,1,12,11,2
1,tai,reas,1,1,12,9,2
1,tai,search,1,1,12,0,2
1,tai,vfood,1,1,12,8,2
1,tayo,attent,1,1,12,7,2
1,tayo,comm,1,1,12,6,2
1,tayo,pop,1,1,12,5,2
1,tayo,reas,1,1,12,2,2
1,tayo,search,1,1,12,12,2
1,tayo,vfood,1,1,12,8,2
1,yaro,attent,1,1,12,5,2
1,yaro,comm,1,1,12,2,2
1,yaro,pop,1,1,12,11,2
1,yaro,reas,1,1,12,6,2
1,yaro,search,1,1,12,4,2
1,yaro,vfood,1,1,12,2,2
1,yasa,attent,1,1,12,7,2
1,yasa,comm,1,1,12,1,2
1,yasa,pop,1,1,12,11,2
1,yasa,reas,1,1,12,5,2
1,yasa,search,1,1,12,0,2
1,yasa,vfood,1,1,12,0,2
1,zira,attent,1,1,12,4,2
1,zira,comm,1,1,12,11,2
1,zira,pop,1,1,12,9,2
1,zira,reas,1,1,12,2,2
1,zira,search,1,1,12,1,2
1,zira,vfood,1,1,12,9,2
2,abeeku,comm,2,1,6,1,2
2,abeeku,pop,2,1,2,2,2
2,abeeku,reas,2,1,7,4,2
2,abeeku,search,2,1,11,0,2
2,abeeku,vfood,2,1,7,5,2
2,alex,attent,2,1,10,6,2
2,alex,comm,2,1,12,12,2
2,alex,reas,2,1,4,2,2
2,alex,search,2,1,12,4,2
2,alex,vfood,2,1,12,11,2
2,amira,attent,2,1,6,4,2
2,amira,comm,2,1,6,6,2
2,amira,pop,2,1,10,6,2
2,amira,search,2,1,4,4,2
2,amira,vfood,2,1,3,3,2
2,azibo,attent,2,1,8,3,2
2,azibo,search,2,1,12,0,2
2,bimbo,attent,2,1,12,7,2
2,bimbo,comm,2,1,12,7,2
2,bimbo,pop,2,1,3,2,2
2,bimbo,reas,2,1,12,7,2
2,bimbo,search,2,1,9,6,2
2,bimbo,vfood,2,1,12,9,2
2,corrie,attent,2,1,12,10,2
2,corrie,pop,2,1,12,6,2
2,corrie,reas,2,1,12,6,2
2,daza,pop,2,1,11,5,2
2,daza,reas,2,1,4,2,2
2,diara,attent,2,1,12,5,2
2,diara,comm,2,1,12,5,2
2,diara,pop,2,1,12,9,2
2,diara,reas,2,1,12,3,2
2,diara,search,2,1,12,0,2
2,diara,vfood,2,1,12,12,2
2,dokana,attent,2,1,12,6,2
2,dokana,comm,2,1,12,11,2
2,dokana,pop,2,1,12,11,2
2,dokana,reas,2,1,12,6,2
2,dokana,search,2,1,12,1,2
2,dokana,vfood,2,1,12,9,2
2,fraukje,attent,2,1,12,5,2
2,fraukje,comm,2,1,12,7,2
2,fraukje,pop,2,1,12,12,2
2,fraukje,reas,2,1,12,3,2
2,fraukje,search,2,1,12,2,2
2,fraukje,vfood,2,1,12,3,2
2,frederike,attent,2,1,3,1,2
2,frederike,comm,2,1,12,12,2
2,frederike,pop,2,1,12,9,2
2,frederike,reas,2,1,12,7,2
2,frederike,search,2,1,6,1,2
2,frederike,vfood,2,1,12,11,2
2,frodo,attent,2,1,12,5,2
2,frodo,comm,2,1,12,11,2
2,frodo,pop,2,1,12,12,2
2,frodo,reas,2,1,12,7,2
2,frodo,search,2,1,12,0,2
2,frodo,vfood,2,1,12,12,2
2,hope,attent,2,1,12,5,2
2,hope,comm,2,1,12,10,2
2,hope,pop,2,1,12,12,2
2,hope,reas,2,1,12,7,2
2,hope,search,2,1,12,0,2
2,hope,vfood,2,1,12,10,2
2,jasongo,attent,2,1,12,2,2
2,jasongo,comm,2,1,12,9,2
2,jasongo,pop,2,1,12,6,2
2,jasongo,reas,2,1,12,5,2
2,jasongo,search,2,1,12,1,2
2,jasongo,vfood,2,1,12,12,2
2,jeudi,pop,2,1,12,6,2
2,jeudi,reas,2,1,7,3,2
2,joey,comm,2,1,5,3,2
2,joey,reas,2,1,12,4,2
2,joey,vfood,2,1,8,3,2
2,kasai,attent,2,1,12,8,2
2,kasai,comm,2,1,12,9,2
2,kasai,pop,2,1,12,9,2
2,kasai,reas,2,1,12,4,2
2,kasai,search,2,1,12,1,2
2,kasai,vfood,2,1,12,11,2
2,kianga,attent,2,1,12,7,2
2,kianga,comm,2,1,12,9,2
2,kianga,pop,2,1,12,9,2
2,kianga,reas,2,1,12,5,2
2,kianga,search,2,1,12,12,2
2,kianga,vfood,2,1,12,7,2
2,kibara,attent,2,1,12,4,2
2,kibara,comm,2,1,12,4,2
2,kibara,pop,2,1,12,12,2
2,kibara,reas,2,1,12,8,2
2,kibara,search,2,1,12,0,2
2,kibara,vfood,2,1,12,11,2
2,kio,attent,2,1,12,8,2
2,kio,comm,2,1,12,7,2
2,kio,pop,2,1,6,4,2
2,kio,reas,2,1,12,7,2
2,kio,search,2,1,12,1,2
2,kio,vfood,2,1,12,10,2
2,kisha,attent,2,1,12,9,2
2,kisha,comm,2,1,10,5,2
2,kisha,pop,2,1,12,6,2
2,kisha,reas,2,1,12,5,2
2,kisha,search,2,1,10,5,2
2,kisha,vfood,2,1,12,5,2
2,kumili,attent,2,1,12,7,2
2,kumili,comm,2,1,12,8,2
2,kumili,pop,2,1,12,6,2
2,kumili,reas,2,1,12,7,2
2,kumili,search,2,1,12,0,2
2,kumili,vfood,2,1,12,12,2
2,kuno,attent,2,1,12,6,2
2,kuno,comm,2,1,12,7,2
2,kuno,pop,2,1,12,11,2
2,kuno,reas,2,1,12,10,2
2,kuno,search,2,1,12,2,2
2,kuno,vfood,2,1,12,11,2
2,lexi,attent,2,1,12,10,2
2,lexi,comm,2,1,3,1,2
2,lexi,pop,2,1,12,10,2
2,lexi,reas,2,1,3,1,2
2,lexi,search,2,1,12,6,2
2,lexi,vfood,2,1,12,4,2
2,luiza,attent,2,1,12,8,2
2,luiza,comm,2,1,12,10,2
2,luiza,pop,2,1,12,10,2
2,luiza,reas,2,1,12,6,2
2,luiza,search,2,1,3,2,2
2,luiza,vfood,2,1,12,10,2
2,maja,attent,2,1,12,10,2
2,maja,comm,2,1,12,5,2
2,maja,pop,2,1,12,10,2
2,maja,reas,2,1,2,2,2
2,maja,search,2,1,3,0,2
2,maja,vfood,2,1,12,9,2
2,makeni,attent,2,1,12,7,2
2,makeni,comm,2,1,6,3,2
2,makeni,pop,2,1,12,8,2
2,makeni,reas,2,1,12,6,2
2,makeni,search,2,1,8,8,2
2,makeni,vfood,2,1,12,6,2
2,natascha,attent,2,1,12,7,2
2,natascha,comm,2,1,2,1,2
2,natascha,pop,2,1,12,12,2
2,natascha,reas,2,1,12,2,2
2,natascha,vfood,2,1,12,11,2
2,ohini,attent,2,1,8,8,2
2,ohini,comm,2,1,12,11,2
2,ohini,pop,2,1,12,7,2
2,ohini,reas,2,1,7,3,2
2,ohini,search,2,1,12,6,2
2,ohini,vfood,2,1,12,8,2
2,padana,attent,2,1,12,5,2
2,padana,comm,2,1,11,4,2
2,padana,pop,2,1,12,12,2
2,padana,reas,2,1,12,8,2
2,padana,search,2,1,12,1,2
2,padana,vfood,2,1,12,11,2
2,pini,attent,2,1,12,8,2
2,pini,comm,2,1,12,8,2
2,pini,pop,2,1,12,11,2
2,pini,reas,2,1,12,6,2
2,pini,search,2,1,12,0,2
2,pini,vfood,2,1,12,9,2
2,raja,attent,2,1,7,4,2
2,raja,comm,2,1,4,3,2
2,raja,pop,2,1,12,7,2
2,raja,reas,2,1,4,2,2
2,raja,search,2,1,12,0,2
2,raja,vfood,2,1,6,2,2
2,riet,attent,2,1,12,7,2
2,riet,comm,2,1,9,7,2
2,riet,pop,2,1,12,11,2
2,riet,reas,2,1,12,9,2
2,riet,search,2,1,9,2,2
2,robert,attent,2,1,12,9,2
2,robert,comm,2,1,12,6,2
2,robert,pop,2,1,12,11,2
2,robert,reas,2,1,12,7,2
2,robert,search,2,1,12,2,2
2,robert,vfood,2,1,12,12,2
2,sandra,attent,2,1,12,2,2
2,sandra,comm,2,1,12,8,2
2,sandra,pop,2,1,12,12,2
2,sandra,reas,2,1,12,6,2
2,sandra,search,2,1,12,0,2
2,sandra,vfood,2,1,12,11,2
2,shanga,attent,2,1,12,7,2
2,shanga,comm,2,1,12,11,2
2,shanga,pop,2,1,12,6,2
2,shanga,reas,2,1,8,4,2
2,shanga,search,2,1,12,0,2
2,shanga,vfood,2,1,12,9,2
2,sumai,attent,2,1,12,12,2
2,sumai,comm,2,1,12,10,2
2,sumai,pop,2,1,12,4,2
2,sumai,reas,2,1,12,5,2
2,sumai,search,2,1,12,12,2
2,sumai,vfood,2,1,4,3,2
2,swela,pop,2,1,12,6,2
2,swela,reas,2,1,12,4,2
2,tai,attent,2,1,12,7,2
2,tai,comm,2,1,2,0,2
2,tai,pop,2,1,12,11,2
2,tai,reas,2,1,12,8,2
2,tai,search,2,1,12,0,2
2,tayo,attent,2,1,6,3,2
2,tayo,comm,2,1,6,3,2
2,tayo,pop,2,1,12,7,2
2,tayo,reas,2,1,12,5,2
2,tayo,search,2,1,6,6,2
2,tayo,vfood,2,1,5,2,2
2,yaro,attent,2,1,12,10,2
2,yaro,comm,2,1,12,3,2
2,yaro,pop,2,1,12,12,2
2,yaro,reas,2,1,12,5,2
2,yaro,search,2,1,12,1,2
2,yaro,vfood,2,1,12,6,2
2,yasa,attent,2,1,5,3,2
2,yasa,comm,2,1,12,7,2
2,yasa,pop,2,1,12,11,2
2,yasa,reas,2,1,12,6,2
2,yasa,search,2,1,12,0,2
2,yasa,vfood,2,1,12,5,2
2,youma,comm,2,1,8,3,2
2,youma,pop,2,1,12,7,2
2,youma,reas,2,1,8,4,2
2,youma,search,2,1,6,6,2
2,youma,vfood,2,1,12,5,2
2,zira,attent,2,1,12,7,2
2,zira,comm,2,1,12,12,2
2,zira,pop,2,1,12,11,2
2,zira,reas,2,1,12,4,2
2,zira,search,2,1,12,0,2
2,zira,vfood,2,1,12,9,2
3,abeeku,attent,3,1,7,4,2
3,abeeku,comm,3,1,4,2,2
3,abeeku,pop,3,1,1,1,2
3,abeeku,reas,3,1,1,0,2
3,abeeku,search,3,1,12,0,2
3,abeeku,vfood,3,1,12,12,2
3,alex,attent,3,1,3,0,2
3,alex,comm,3,1,12,8,2
3,alex,reas,3,1,12,7,2
3,alex,search,3,1,12,3,2
3,alex,vfood,3,1,12,10,2
3,amira,attent,3,1,9,6,2
3,amira,pop,3,1,12,8,2
3,amira,reas,3,1,8,5,2
3,amira,search,3,1,4,4,2
3,azibo,attent,3,1,12,3,2
3,azibo,comm,3,1,12,4,2
3,azibo,pop,3,1,12,7,2
3,azibo,reas,3,1,12,3,2
3,azibo,search,3,1,12,0,2
3,azibo,vfood,3,1,12,12,2
3,bambari,comm,3,1,12,11,2
3,bambari,pop,3,1,12,9,2
3,bambari,reas,3,1,12,6,2
3,bambari,vfood,3,1,12,4,2
3,bimbo,attent,3,1,12,7,2
3,bimbo,comm,3,1,12,8,2
3,bimbo,pop,3,1,1,0,2
3,bimbo,reas,3,1,12,8,2
3,bimbo,search,3,1,1,1,2
3,bimbo,vfood,3,1,12,8,2
3,corrie,comm,3,1,12,7,2
3,corrie,pop,3,1,12,7,2
3,corrie,reas,3,1,12,8,2
3,corrie,vfood,3,1,12,5,2
3,daza,attent,3,1,12,7,2
3,daza,comm,3,1,7,2,2
3,daza,pop,3,1,12,6,2
3,daza,reas,3,1,12,7,2
3,daza,search,3,1,12,0,2
3,daza,vfood,3,1,12,10,2
3,diara,attent,3,1,12,8,2
3,diara,comm,3,1,12,6,2
3,diara,pop,3,1,12,11,2
3,diara,reas,3,1,12,6,2
3,diara,search,3,1,12,0,2
3,diara,vfood,3,1,12,12,2
3,dokana,attent,3,1,12,7,2
3,dokana,comm,3,1,12,8,2
3,dokana,pop,3,1,12,12,2
3,dokana,reas,3,1,12,9,2
3,dokana,search,3,1,12,1,2
3,dokana,vfood,3,1,12,9,2
3,fraukje,attent,3,1,12,4,2
3,fraukje,comm,3,1,12,11,2
3,fraukje,pop,3,1,12,12,2
3,fraukje,reas,3,1,12,6,2
3,fraukje,search,3,1,12,1,2
3,fraukje,vfood,3,1,12,5,2
3,frederike,attent,3,1,1,0,2
3,frederike,comm,3,1,2,2,2
3,frederike,pop,3,1,12,7,2
3,frederike,reas,3,1,12,5,2
3,frodo,attent,3,1,12,7,2
3,frodo,comm,3,1,12,11,2
3,frodo,pop,3,1,12,12,2
3,frodo,reas,3,1,12,7,2
3,frodo,search,3,1,12,1,2
3,frodo,vfood,3,1,12,12,2
3,hope,attent,3,1,12,8,2
3,hope,comm,3,1,12,9,2
3,hope,pop,3,1,12,11,2
3,hope,reas,3,1,12,5,2
3,hope,search,3,1,12,0,2
3,hope,vfood,3,1,12,8,2
3,jasongo,attent,3,1,12,4,2
3,jasongo,comm,3,1,12,10,2
3,jasongo,pop,3,1,12,9,2
3,jasongo,reas,3,1,12,3,2
3,jasongo,search,3,1,12,4,2
3,jasongo,vfood,3,1,12,12,2
3,jeudi,comm,3,1,3,3,2
3,joey,attent,3,1,1,0,2
3,joey,comm,3,1,12,10,2
3,joey,pop,3,1,6,3,2
3,joey,reas,3,1,12,8,2
3,joey,search,3,1,3,3,2
3,joey,vfood,3,1,12,3,2
3,kasai,attent,3,1,12,8,2
3,kasai,comm,3,1,12,7,2
3,kasai,pop,3,1,12,10,2
3,kasai,reas,3,1,12,2,2
3,kasai,search,3,1,12,1,2
3,kasai,vfood,3,1,12,11,2
3,kianga,attent,3,1,12,5,2
3,kianga,comm,3,1,12,6,2
3,kianga,pop,3,1,12,6,2
3,kianga,reas,3,1,12,7,2
3,kianga,search,3,1,12,11,2
3,kianga,vfood,3,1,12,7,2
3,kibara,attent,3,1,12,10,2
3,kibara,comm,3,1,12,4,2
3,kibara,pop,3,1,12,12,2
3,kibara,reas,3,1,12,7,2
3,kibara,search,3,1,12,0,2
3,kibara,vfood,3,1,12,12,2
3,kio,attent,3,1,12,8,2
3,kio,comm,3,1,12,3,2
3,kio,pop,3,1,12,7,2
3,kio,reas,3,1,12,3,2
3,kio,search,3,1,12,0,2
3,kio,vfood,3,1,12,10,2
3,kisha,attent,3,1,12,4,2
3,kisha,comm,3,1,12,5,2
3,kisha,pop,3,1,12,8,2
3,kisha,reas,3,1,12,4,2
3,kisha,search,3,1,12,7,2
3,kisha,vfood,3,1,12,6,2
3,kumili,attent,3,1,12,8,2
3,kumili,comm,3,1,12,10,2
3,kumili,pop,3,1,12,6,2
3,kumili,reas,3,1,12,7,2
3,kumili,search,3,1,12,0,2
3,kumili,vfood,3,1,12,11,2
3,kuno,pop,3,1,12,11,2
3,kuno,reas,3,1,12,6,2
3,lexi,attent,3,1,12,7,2
3,lexi,comm,3,1,6,3,2
3,lexi,pop,3,1,12,10,2
3,lexi,reas,3,1,6,3,2
3,lexi,search,3,1,9,3,2
3,lexi,vfood,3,1,12,9,2
3,luiza,attent,3,1,12,8,2
3,luiza,comm,3,1,12,11,2
3,luiza,pop,3,1,12,12,2
3,luiza,reas,3,1,12,4,2
3,luiza,search,3,1,12,4,2
3,luiza,vfood,3,1,12,12,2
3,maja,attent,3,1,12,12,2
3,maja,comm,3,1,12,9,2
3,maja,pop,3,1,12,9,2
3,maja,reas,3,1,12,5,2
3,maja,search,3,1,12,0,2
3,maja,vfood,3,1,12,11,2
3,makeni,attent,3,1,12,5,2
3,makeni,comm,3,1,8,4,2
3,makeni,pop,3,1,12,8,2
3,makeni,reas,3,1,12,4,2
3,makeni,search,3,1,12,7,2
3,makeni,vfood,3,1,12,9,2
3,natascha,attent,3,1,12,9,2
3,natascha,comm,3,1,12,10,2
3,natascha,pop,3,1,12,5,2
3,natascha,reas,3,1,12,2,2
3,natascha,search,3,1,12,2,2
3,natascha,vfood,3,1,12,9,2
3,ohini,attent,3,1,12,10,2
3,ohini,comm,3,1,12,11,2
3,ohini,pop,3,1,12,6,2
3,ohini,reas,3,1,12,6,2
3,ohini,search,3,1,12,0,2
3,ohini,vfood,3,1,12,11,2
3,padana,attent,3,1,3,3,2
3,padana,comm,3,1,8,6,2
3,padana,pop,3,1,12,10,2
3,padana,reas,3,1,12,10,2
3,padana,search,3,1,12,0,2
3,padana,vfood,3,1,2,2,2
3,pini,attent,3,1,12,7,2
3,pini,comm,3,1,12,8,2
3,pini,pop,3,1,12,12,2
3,pini,search,3,1,12,0,2
3,pini,vfood,3,1,6,6,2
3,raja,attent,3,1,12,8,2
3,raja,comm,3,1,8,5,2
3,raja,pop,3,1,12,11,2
3,raja,reas,3,1,4,3,2
3,raja,search,3,1,12,0,2
3,raja,vfood,3,1,12,10,2
3,riet,attent,3,1,12,7,2
3,riet,comm,3,1,12,8,2
3,riet,pop,3,1,12,11,2
3,riet,reas,3,1,12,11,2
3,riet,search,3,1,12,0,2
3,riet,vfood,3,1,12,9,2
3,sandra,attent,3,1,12,2,2
3,sandra,comm,3,1,12,9,2
3,sandra,pop,3,1,12,10,2
3,sandra,reas,3,1,12,7,2
3,sandra,search,3,1,12,1,2
3,sandra,vfood,3,1,12,12,2
3,sari,attent,3,1,12,7,2
3,sari,comm,3,1,6,4,2
3,sari,pop,3,1,6,3,2
3,sari,reas,3,1,6,2,2
3,sari,search,3,1,6,4,2
3,sari,vfood,3,1,12,12,2
3,shanga,attent,3,1,5,3,2
3,shanga,comm,3,1,12,10,2
3,shanga,pop,3,1,12,8,2
3,shanga,reas,3,1,12,6,2
3,shanga,search,3,1,12,2,2
3,shanga,vfood,3,1,12,10,2
3,sumai,comm,3,1,12,11,2
3,sumai,vfood,3,1,12,7,2
3,swela,attent,3,1,12,6,2
3,swela,comm,3,1,5,2,2
3,swela,pop,3,1,12,9,2
3,swela,reas,3,1,12,6,2
3,swela,search,3,1,12,3,2
3,tai,attent,3,1,12,9,2
3,tai,pop,3,1,12,11,2
3,tai,reas,3,1,12,8,2
3,tai,search,3,1,12,0,2
3,tayo,attent,3,1,12,7,2
3,tayo,comm,3,1,12,8,2
3,tayo,pop,3,1,12,9,2
3,tayo,reas,3,1,12,5,2
3,tayo,search,3,1,12,11,2
3,tayo,vfood,3,1,12,6,2
3,yaro,attent,3,1,12,10,2
3,yaro,comm,3,1,12,4,2
3,yaro,pop,3,1,12,12,2
3,yaro,reas,3,1,12,6,2
3,yaro,search,3,1,12,0,2
3,yaro,vfood,3,1,12,12,2
3,yasa,attent,3,1,12,5,2
3,yasa,comm,3,1,12,3,2
3,yasa,pop,3,1,12,12,2
3,yasa,reas,3,1,12,5,2
3,yasa,search,3,1,12,0,2
3,yasa,vfood,3,1,12,8,2
3,youma,attent,3,1,1,1,2
3,youma,comm,3,1,12,5,2
3,youma,pop,3,1,12,6,2
3,youma,reas,3,1,12,6,2
3,youma,search,3,1,6,6,2
3,youma,vfood,3,1,7,3,2
3,zira,attent,3,1,12,7,2
3,zira,comm,3,1,12,10,2
3,zira,pop,3,1,12,8,2
3,zira,reas,3,1,12,6,2
3,zira,search,3,1,12,0,2
3,zira,vfood,3,1,12,11,2
4,abeeku,attent,4,1,12,5,2
4,abeeku,comm,4,1,8,4,2
4,abeeku,pop,4,1,12,7,2
4,abeeku,reas,4,1,12,9,2
4,abeeku,search,4,1,12,1,2
4,abeeku,vfood,4,1,12,12,2
4,alex,attent,4,1,3,2,2
4,alex,comm,4,1,12,12,2
4,alex,pop,4,1,2,1,2
4,alex,reas,4,1,12,1,2
4,alex,search,4,1,12,2,2
4,alex,vfood,4,1,12,10,2
4,azibo,attent,4,1,12,5,2
4,azibo,comm,4,1,12,6,2
4,azibo,pop,4,1,12,8,2
4,azibo,reas,4,1,12,2,2
4,azibo,search,4,1,12,1,2
4,azibo,vfood,4,1,12,12,2
4,bambari,attent,4,1,12,9,2
4,bambari,comm,4,1,12,11,2
4,bambari,search,4,1,12,1,2
4,bambari,vfood,4,1,3,2,2
4,bimbo,pop,4,1,1,1,2
4,bimbo,reas,4,1,12,5,2
4,corrie,attent,4,1,12,11,2
4,corrie,comm,4,1,12,9,2
4,corrie,pop,4,1,12,10,2
4,corrie,reas,4,1,12,4,2
4,corrie,search,4,1,12,6,2
4,corrie,vfood,4,1,12,9,2
4,daza,attent,4,1,12,7,2
4,daza,comm,4,1,12,8,2
4,daza,pop,4,1,12,8,2
4,daza,reas,4,1,12,3,2
4,daza,search,4,1,12,7,2
4,daza,vfood,4,1,12,11,2
4,diara,attent,4,1,12,3,2
4,diara,comm,4,1,12,7,2
