date,time_point,session,group,subject,room,sick_severity,heat,test_day,test_tp,rank,observer,keeper,task,trial,correct_location,pick,search_1,search_2,search_3,condition,code,experimenter,in_leipzig,birth_date,sex,rearing,age,time_in_leipzig,le_present,le_mean,le_max,dist_present,dist_mean,dist_max,time_outdoors
20220905,3,3,a_chimp,sandra,sleep_room,0,no,yes,42,5,NA,daniel,inhibit_searched,12,NA,NA,3,1,2,NA,0,nico,20010228,19930609,f,mother,29.234770704996578,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,shanga,sleep_room,0,no,no,47,10,NA,daniel,inhibit_searched,1,NA,NA,2,2,2,NA,2,nico,20191210,20110303,f,mother,11.50444900752909,2.732375085557837,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,shanga,sleep_room,0,no,no,47,10,NA,daniel,inhibit_searched,2,NA,NA,1,2,3,NA,0,nico,20191210,20110303,f,mother,11.50444900752909,2.732375085557837,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,shanga,sleep_room,0,no,no,47,10,NA,daniel,inhibit_searched,3,NA,NA,3,1,2,NA,0,nico,20191210,20110303,f,mother,11.50444900752909,2.732375085557837,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,shanga,sleep_room,0,no,no,47,10,NA,daniel,inhibit_searched,4,NA,NA,1,2,3,NA,0,nico,20191210,20110303,f,mother,11.50444900752909,2.732375085557837,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,shanga,sleep_room,0,no,no,47,10,NA,daniel,inhibit_searched,5,NA,NA,1,2,3,NA,0,nico,20191210,20110303,f,mother,11.50444900752909,2.732375085557837,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,shanga,sleep_room,0,no,no,47,10,NA,daniel,inhibit_searched,6,NA,NA,2,3,1,NA,0,nico,20191210,20110303,f,mother,11.50444900752909,2.732375085557837,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,shanga,sleep_room,0,no,no,47,10,NA,daniel,inhibit_searched,7,NA,NA,1,2,3,NA,0,nico,20191210,20110303,f,mother,11.50444900752909,2.732375085557837,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,shanga,sleep_room,0,no,no,47,10,NA,daniel,inhibit_searched,8,NA,NA,1,2,3,NA,0,nico,20191210,20110303,f,mother,11.50444900752909,2.732375085557837,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,shanga,sleep_room,0,no,no,47,10,NA,daniel,inhibit_searched,9,NA,NA,1,2,3,NA,0,nico,20191210,20110303,f,mother,11.50444900752909,2.732375085557837,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,shanga,sleep_room,0,no,no,47,10,NA,daniel,inhibit_searched,10,NA,NA,1,2,3,NA,0,nico,20191210,20110303,f,mother,11.50444900752909,2.732375085557837,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,shanga,sleep_room,0,no,no,47,10,NA,daniel,inhibit_searched,11,NA,NA,1,2,3,NA,0,nico,20191210,20110303,f,mother,11.50444900752909,2.732375085557837,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,shanga,sleep_room,0,no,no,47,10,NA,daniel,inhibit_searched,12,NA,NA,1,2,2,NA,1,nico,20191210,20110303,f,mother,11.50444900752909,2.732375085557837,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,riet,sleep_room,0,no,no,27,2,shanga,daniel,inhibit_searched,1,NA,NA,3,1,2,NA,0,nico,20010228,19771111,f,hand,44.8104038329911,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,riet,sleep_room,0,no,no,27,2,shanga,daniel,inhibit_searched,2,NA,NA,3,1,2,NA,0,nico,20010228,19771111,f,hand,44.8104038329911,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,riet,sleep_room,0,no,no,27,2,shanga,daniel,inhibit_searched,3,NA,NA,3,2,1,NA,0,nico,20010228,19771111,f,hand,44.8104038329911,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,riet,sleep_room,0,no,no,27,2,shanga,daniel,inhibit_searched,4,NA,NA,3,2,1,NA,0,nico,20010228,19771111,f,hand,44.8104038329911,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,riet,sleep_room,0,no,no,27,2,shanga,daniel,inhibit_searched,5,NA,NA,2,1,3,NA,0,nico,20010228,19771111,f,hand,44.8104038329911,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,riet,sleep_room,0,no,no,27,2,shanga,daniel,inhibit_searched,6,NA,NA,3,2,1,NA,0,nico,20010228,19771111,f,hand,44.8104038329911,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,riet,sleep_room,0,no,no,27,2,shanga,daniel,inhibit_searched,7,NA,NA,2,3,1,NA,0,nico,20010228,19771111,f,hand,44.8104038329911,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,riet,sleep_room,0,no,no,27,2,shanga,daniel,inhibit_searched,8,NA,NA,3,2,1,NA,0,nico,20010228,19771111,f,hand,44.8104038329911,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,riet,sleep_room,0,no,no,27,2,shanga,daniel,inhibit_searched,9,NA,NA,3,2,1,NA,0,nico,20010228,19771111,f,hand,44.8104038329911,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,riet,sleep_room,0,no,no,27,2,shanga,daniel,inhibit_searched,10,NA,NA,2,1,3,NA,0,nico,20010228,19771111,f,hand,44.8104038329911,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,riet,sleep_room,0,no,no,27,2,shanga,daniel,inhibit_searched,11,NA,NA,3,2,1,NA,0,nico,20010228,19771111,f,hand,44.8104038329911,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,riet,sleep_room,0,no,no,27,2,shanga,daniel,inhibit_searched,12,NA,NA,3,2,1,NA,0,nico,20010228,19771111,f,hand,44.8104038329911,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,tai,sleep_room,0,no,yes,33,3,NA,daniel,inhibit_searched,1,NA,NA,3,1,2,NA,0,nico,20020812,20020812,f,mother,20.060232717316907,20.060232717316907,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,tai,sleep_room,0,no,yes,33,3,NA,daniel,inhibit_searched,2,NA,NA,3,2,1,NA,0,nico,20020812,20020812,f,mother,20.060232717316907,20.060232717316907,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,tai,sleep_room,0,no,yes,33,3,NA,daniel,inhibit_searched,3,NA,NA,3,2,1,NA,0,nico,20020812,20020812,f,mother,20.060232717316907,20.060232717316907,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,tai,sleep_room,0,no,yes,33,3,NA,daniel,inhibit_searched,4,NA,NA,3,2,1,NA,0,nico,20020812,20020812,f,mother,20.060232717316907,20.060232717316907,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,tai,sleep_room,0,no,yes,33,3,NA,daniel,inhibit_searched,5,NA,NA,3,2,1,NA,0,nico,20020812,20020812,f,mother,20.060232717316907,20.060232717316907,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,tai,sleep_room,0,no,yes,33,3,NA,daniel,inhibit_searched,6,NA,NA,3,2,1,NA,0,nico,20020812,20020812,f,mother,20.060232717316907,20.060232717316907,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,tai,sleep_room,0,no,yes,33,3,NA,daniel,inhibit_searched,7,NA,NA,3,2,1,NA,0,nico,20020812,20020812,f,mother,20.060232717316907,20.060232717316907,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,tai,sleep_room,0,no,yes,33,3,NA,daniel,inhibit_searched,8,NA,NA,3,2,1,NA,0,nico,20020812,20020812,f,mother,20.060232717316907,20.060232717316907,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,tai,sleep_room,0,no,yes,33,3,NA,daniel,inhibit_searched,9,NA,NA,3,2,1,NA,0,nico,20020812,20020812,f,mother,20.060232717316907,20.060232717316907,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,tai,sleep_room,0,no,yes,33,3,NA,daniel,inhibit_searched,10,NA,NA,3,2,1,NA,0,nico,20020812,20020812,f,mother,20.060232717316907,20.060232717316907,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,tai,sleep_room,0,no,yes,33,3,NA,daniel,inhibit_searched,11,NA,NA,3,2,1,NA,0,nico,20020812,20020812,f,mother,20.060232717316907,20.060232717316907,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,tai,sleep_room,0,no,yes,33,3,NA,daniel,inhibit_searched,12,NA,NA,3,2,1,NA,0,nico,20020812,20020812,f,mother,20.060232717316907,20.060232717316907,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,azibo,sleep_room,0,no,yes,66,11,"swela, carola, fraukje",daniel,inhibit_searched,1,NA,NA,2,3,1,NA,0,nico,20150414,20150414,m,mother,7.389459274469542,7.389459274469542,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,azibo,sleep_room,0,no,yes,66,11,"swela, carola, fraukje",daniel,inhibit_searched,2,NA,NA,2,1,3,NA,0,nico,20150414,20150414,m,mother,7.389459274469542,7.389459274469542,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,azibo,sleep_room,0,no,yes,66,11,"swela, carola, fraukje",daniel,inhibit_searched,3,NA,NA,1,2,3,NA,0,nico,20150414,20150414,m,mother,7.389459274469542,7.389459274469542,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,azibo,sleep_room,0,no,yes,66,11,"swela, carola, fraukje",daniel,inhibit_searched,4,NA,NA,3,2,1,NA,0,nico,20150414,20150414,m,mother,7.389459274469542,7.389459274469542,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,azibo,sleep_room,0,no,yes,66,11,"swela, carola, fraukje",daniel,inhibit_searched,5,NA,NA,3,2,1,NA,0,nico,20150414,20150414,m,mother,7.389459274469542,7.389459274469542,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,azibo,sleep_room,0,no,yes,66,11,"swela, carola, fraukje",daniel,inhibit_searched,6,NA,NA,2,1,3,NA,0,nico,20150414,20150414,m,mother,7.389459274469542,7.389459274469542,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,azibo,sleep_room,0,no,yes,66,11,"swela, carola, fraukje",daniel,inhibit_searched,7,NA,NA,3,2,1,NA,0,nico,20150414,20150414,m,mother,7.389459274469542,7.389459274469542,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,azibo,sleep_room,0,no,yes,66,11,"swela, carola, fraukje",daniel,inhibit_searched,8,NA,NA,3,2,1,NA,0,nico,20150414,20150414,m,mother,7.389459274469542,7.389459274469542,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,azibo,sleep_room,0,no,yes,66,11,"swela, carola, fraukje",daniel,inhibit_searched,9,NA,NA,2,1,3,NA,0,nico,20150414,20150414,m,mother,7.389459274469542,7.389459274469542,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,azibo,sleep_room,0,no,yes,66,11,"swela, carola, fraukje",daniel,inhibit_searched,10,NA,NA,3,2,1,NA,0,nico,20150414,20150414,m,mother,7.389459274469542,7.389459274469542,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,azibo,sleep_room,0,no,yes,66,11,"swela, carola, fraukje",daniel,inhibit_searched,11,NA,NA,2,3,1,NA,0,nico,20150414,20150414,m,mother,7.389459274469542,7.389459274469542,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,azibo,sleep_room,0,no,yes,66,11,"swela, carola, fraukje",daniel,inhibit_searched,12,NA,NA,3,2,1,NA,0,nico,20150414,20150414,m,mother,7.389459274469542,7.389459274469542,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,frodo,sleep_room,0,no,no,47,1,"riet, shanga",daniel,inhibit_searched,1,NA,NA,3,2,1,NA,0,nico,20010228,19931128,m,mother,28.763860369609855,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,frodo,sleep_room,0,no,no,47,1,"riet, shanga",daniel,inhibit_searched,2,NA,NA,3,1,2,NA,0,nico,20010228,19931128,m,mother,28.763860369609855,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,frodo,sleep_room,0,no,no,47,1,"riet, shanga",daniel,inhibit_searched,3,NA,NA,2,3,1,NA,0,nico,20010228,19931128,m,mother,28.763860369609855,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,frodo,sleep_room,0,no,no,47,1,"riet, shanga",daniel,inhibit_searched,4,NA,NA,2,1,3,NA,0,nico,20010228,19931128,m,mother,28.763860369609855,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,frodo,sleep_room,0,no,no,47,1,"riet, shanga",daniel,inhibit_searched,5,NA,NA,3,2,1,NA,1,nico,20010228,19931128,m,mother,28.763860369609855,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,frodo,sleep_room,0,no,no,47,1,"riet, shanga",daniel,inhibit_searched,6,NA,NA,3,1,2,NA,0,nico,20010228,19931128,m,mother,28.763860369609855,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,frodo,sleep_room,0,no,no,47,1,"riet, shanga",daniel,inhibit_searched,7,NA,NA,2,3,1,NA,0,nico,20010228,19931128,m,mother,28.763860369609855,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,frodo,sleep_room,0,no,no,47,1,"riet, shanga",daniel,inhibit_searched,8,NA,NA,1,2,3,NA,0,nico,20010228,19931128,m,mother,28.763860369609855,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,frodo,sleep_room,0,no,no,47,1,"riet, shanga",daniel,inhibit_searched,9,NA,NA,1,2,3,NA,0,nico,20010228,19931128,m,mother,28.763860369609855,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,frodo,sleep_room,0,no,no,47,1,"riet, shanga",daniel,inhibit_searched,10,NA,NA,2,3,1,NA,0,nico,20010228,19931128,m,mother,28.763860369609855,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,frodo,sleep_room,0,no,no,47,1,"riet, shanga",daniel,inhibit_searched,11,NA,NA,1,3,2,NA,0,nico,20010228,19931128,m,mother,28.763860369609855,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,frodo,sleep_room,0,no,no,47,1,"riet, shanga",daniel,inhibit_searched,12,NA,NA,3,2,1,NA,0,nico,20010228,19931128,m,mother,28.763860369609855,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,makeni,sleep_room,0,no,no,14,13,"riet, tai, frodo",daniel,inhibit_searched,1,NA,NA,1,2,2,NA,1,nico,20180314,20180314,m,mother,4.473648186173854,4.473648186173854,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,makeni,sleep_room,0,no,no,14,13,"riet, tai, frodo",daniel,inhibit_searched,2,NA,NA,1,1,2,NA,1,nico,20180314,20180314,m,mother,4.473648186173854,4.473648186173854,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,makeni,sleep_room,0,no,no,14,13,"riet, tai, frodo",daniel,inhibit_searched,3,NA,NA,1,2,1,NA,1,nico,20180314,20180314,m,mother,4.473648186173854,4.473648186173854,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,makeni,sleep_room,0,no,no,14,13,"riet, tai, frodo",daniel,inhibit_searched,4,NA,NA,1,2,2,NA,1,nico,20180314,20180314,m,mother,4.473648186173854,4.473648186173854,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,makeni,sleep_room,0,no,no,14,13,"riet, tai, frodo",daniel,inhibit_searched,5,NA,NA,1,1,2,NA,1,nico,20180314,20180314,m,mother,4.473648186173854,4.473648186173854,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,makeni,sleep_room,0,no,no,14,13,"riet, tai, frodo",daniel,inhibit_searched,6,NA,NA,1,2,3,NA,0,nico,20180314,20180314,m,mother,4.473648186173854,4.473648186173854,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,makeni,sleep_room,0,no,no,14,13,"riet, tai, frodo",daniel,inhibit_searched,7,NA,NA,3,1,1,NA,1,nico,20180314,20180314,m,mother,4.473648186173854,4.473648186173854,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,makeni,sleep_room,0,no,no,14,13,"riet, tai, frodo",daniel,inhibit_searched,8,NA,NA,3,2,2,NA,1,nico,20180314,20180314,m,mother,4.473648186173854,4.473648186173854,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,makeni,sleep_room,0,no,no,14,13,"riet, tai, frodo",daniel,inhibit_searched,9,NA,NA,3,2,1,NA,0,nico,20180314,20180314,m,mother,4.473648186173854,4.473648186173854,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,makeni,sleep_room,0,no,no,14,13,"riet, tai, frodo",daniel,inhibit_searched,10,NA,NA,3,2,1,NA,0,nico,20180314,20180314,m,mother,4.473648186173854,4.473648186173854,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,makeni,sleep_room,0,no,no,14,13,"riet, tai, frodo",daniel,inhibit_searched,11,NA,NA,1,3,2,NA,0,nico,20180314,20180314,m,mother,4.473648186173854,4.473648186173854,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,makeni,sleep_room,0,no,no,14,13,"riet, tai, frodo",daniel,inhibit_searched,12,NA,NA,3,2,1,NA,0,nico,20180314,20180314,m,mother,4.473648186173854,4.473648186173854,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,youma,sleep_room,0,no,no,14,13,"sandra, natascha, fraukje, frank, kisha",daniel,inhibit_searched,1,NA,NA,1,1,1,NA,2,nico,20180325,20180325,f,mother,4.4435318275154,4.4435318275154,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,youma,sleep_room,0,no,no,14,13,"sandra, natascha, fraukje, frank, kisha",daniel,inhibit_searched,2,NA,NA,1,2,1,NA,1,nico,20180325,20180325,f,mother,4.4435318275154,4.4435318275154,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,youma,sleep_room,0,no,no,14,13,"sandra, natascha, fraukje, frank, kisha",daniel,inhibit_searched,3,NA,NA,1,1,3,NA,1,nico,20180325,20180325,f,mother,4.4435318275154,4.4435318275154,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,youma,sleep_room,0,no,no,14,13,"sandra, natascha, fraukje, frank, kisha",daniel,inhibit_searched,4,NA,NA,1,2,2,NA,1,nico,20180325,20180325,f,mother,4.4435318275154,4.4435318275154,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,youma,sleep_room,0,no,no,14,13,"sandra, natascha, fraukje, frank, kisha",daniel,inhibit_searched,5,NA,NA,1,2,2,NA,1,nico,20180325,20180325,f,mother,4.4435318275154,4.4435318275154,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,youma,sleep_room,0,no,no,14,13,"sandra, natascha, fraukje, frank, kisha",daniel,inhibit_searched,6,NA,NA,1,2,2,NA,1,nico,20180325,20180325,f,mother,4.4435318275154,4.4435318275154,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,natascha,sleep_room,0,no,yes,21,5,"youma, makeni",daniel,inhibit_searched,1,NA,NA,1,2,3,NA,0,nico,20010228,19800328,f,hand,42.43394934976044,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,natascha,sleep_room,0,no,yes,21,5,"youma, makeni",daniel,inhibit_searched,2,NA,NA,1,1,2,NA,1,nico,20010228,19800328,f,hand,42.43394934976044,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,natascha,sleep_room,0,no,yes,21,5,"youma, makeni",daniel,inhibit_searched,3,NA,NA,2,1,3,NA,0,nico,20010228,19800328,f,hand,42.43394934976044,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,natascha,sleep_room,0,no,yes,21,5,"youma, makeni",daniel,inhibit_searched,4,NA,NA,2,1,3,NA,0,nico,20010228,19800328,f,hand,42.43394934976044,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,natascha,sleep_room,0,no,yes,21,5,"youma, makeni",daniel,inhibit_searched,5,NA,NA,1,3,1,NA,1,nico,20010228,19800328,f,hand,42.43394934976044,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,natascha,sleep_room,0,no,yes,21,5,"youma, makeni",daniel,inhibit_searched,6,NA,NA,2,1,3,NA,0,nico,20010228,19800328,f,hand,42.43394934976044,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,natascha,sleep_room,0,no,yes,21,5,"youma, makeni",daniel,inhibit_searched,7,NA,NA,2,3,1,NA,0,nico,20010228,19800328,f,hand,42.43394934976044,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,natascha,sleep_room,0,no,yes,21,5,"youma, makeni",daniel,inhibit_searched,8,NA,NA,2,1,3,NA,0,nico,20010228,19800328,f,hand,42.43394934976044,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,natascha,sleep_room,0,no,yes,21,5,"youma, makeni",daniel,inhibit_searched,9,NA,NA,1,3,2,NA,0,nico,20010228,19800328,f,hand,42.43394934976044,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,natascha,sleep_room,0,no,yes,21,5,"youma, makeni",daniel,inhibit_searched,10,NA,NA,3,2,1,NA,0,nico,20010228,19800328,f,hand,42.43394934976044,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,natascha,sleep_room,0,no,yes,21,5,"youma, makeni",daniel,inhibit_searched,11,NA,NA,2,1,3,NA,0,nico,20010228,19800328,f,hand,42.43394934976044,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220905,3,3,a_chimp,natascha,sleep_room,0,no,yes,21,5,"youma, makeni",daniel,inhibit_searched,12,NA,NA,1,3,2,NA,0,nico,20010228,19800328,f,hand,42.43394934976044,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220908,3,3,a_chimp,fraukje,sleep_room,0,no,no,26,8,"carola, tai",stefan,inhibit_searched,1,NA,NA,2,3,1,NA,0,nico,20010228,19760406,f,hand,46.417522245037645,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220908,3,3,a_chimp,fraukje,sleep_room,0,no,no,26,8,"carola, tai",stefan,inhibit_searched,2,NA,NA,3,2,1,NA,0,nico,20010228,19760406,f,hand,46.417522245037645,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220908,3,3,a_chimp,fraukje,sleep_room,0,no,no,26,8,"carola, tai",stefan,inhibit_searched,3,NA,NA,2,3,1,NA,0,nico,20010228,19760406,f,hand,46.417522245037645,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220908,3,3,a_chimp,fraukje,sleep_room,0,no,no,26,8,"carola, tai",stefan,inhibit_searched,4,NA,NA,2,1,3,NA,0,nico,20010228,19760406,f,hand,46.417522245037645,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220908,3,3,a_chimp,fraukje,sleep_room,0,no,no,26,8,"carola, tai",stefan,inhibit_searched,5,NA,NA,2,1,3,NA,0,nico,20010228,19760406,f,hand,46.417522245037645,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220908,3,3,a_chimp,fraukje,sleep_room,0,no,no,26,8,"carola, tai",stefan,inhibit_searched,6,NA,NA,2,1,2,NA,1,nico,20010228,19760406,f,hand,46.417522245037645,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220908,3,3,a_chimp,fraukje,sleep_room,0,no,no,26,8,"carola, tai",stefan,inhibit_searched,7,NA,NA,2,1,3,NA,0,nico,20010228,19760406,f,hand,46.417522245037645,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220908,3,3,a_chimp,fraukje,sleep_room,0,no,no,26,8,"carola, tai",stefan,inhibit_searched,8,NA,NA,2,1,3,NA,0,nico,20010228,19760406,f,hand,46.417522245037645,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220908,3,3,a_chimp,fraukje,sleep_room,0,no,no,26,8,"carola, tai",stefan,inhibit_searched,9,NA,NA,3,2,1,NA,0,nico,20010228,19760406,f,hand,46.417522245037645,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220908,3,3,a_chimp,fraukje,sleep_room,0,no,no,26,8,"carola, tai",stefan,inhibit_searched,10,NA,NA,1,2,3,NA,0,nico,20010228,19760406,f,hand,46.417522245037645,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220908,3,3,a_chimp,fraukje,sleep_room,0,no,no,26,8,"carola, tai",stefan,inhibit_searched,11,NA,NA,3,2,1,NA,0,nico,20010228,19760406,f,hand,46.417522245037645,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
20220908,3,3,a_chimp,fraukje,sleep_room,0,no,no,26,8,"carola, tai",stefan,inhibit_searched,12,NA,NA,2,3,1,NA,0,nico,20010228,19760406,f,hand,46.417522245037645,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
