group,time_point,date,subject,task,trial,pick,code,code_reli,match_code
a_chimp,3,20220904,azibo,visible_food,1,3,1,1,1
a_chimp,3,20220904,azibo,visible_food,2,1,1,1,1
a_chimp,3,20220904,azibo,visible_food,3,3,1,1,1
a_chimp,3,20220904,azibo,visible_food,4,1,1,1,1
a_chimp,3,20220904,azibo,visible_food,5,3,1,1,1
a_chimp,3,20220904,azibo,visible_food,6,1,1,1,1
a_chimp,3,20220904,azibo,visible_food,7,3,1,1,1
a_chimp,3,20220904,azibo,visible_food,8,3,1,1,1
a_chimp,3,20220904,azibo,visible_food,9,1,1,1,1
a_chimp,3,20220904,azibo,visible_food,10,1,1,1,1
a_chimp,3,20220904,azibo,visible_food,11,3,1,1,1
a_chimp,3,20220904,azibo,visible_food,12,1,1,1,1
a_chimp,4,20221027,ohini,population,1,1,1,1,1
a_chimp,4,20221027,ohini,population,2,3,0,0,1
a_chimp,4,20221027,ohini,population,3,3,1,1,1
a_chimp,4,20221027,ohini,population,4,1,1,1,1
a_chimp,4,20221027,ohini,population,5,3,1,1,1
a_chimp,4,20221027,ohini,population,6,3,1,1,1
a_chimp,4,20221027,ohini,population,7,3,0,0,1
a_chimp,4,20221027,ohini,population,8,3,1,1,1
a_chimp,4,20221027,ohini,population,9,3,1,1,1
a_chimp,4,20221027,ohini,population,10,1,1,1,1
a_chimp,4,20221027,ohini,population,11,3,1,1,1
a_chimp,4,20221027,ohini,population,12,3,0,0,1
a_chimp,4,20221027,ohini,reasoning,1,3,1,1,1
a_chimp,4,20221027,ohini,reasoning,2,3,0,0,1
a_chimp,4,20221027,ohini,reasoning,3,3,0,0,1
a_chimp,4,20221027,ohini,reasoning,4,3,1,1,1
a_chimp,4,20221027,ohini,reasoning,5,3,0,0,1
a_chimp,4,20221027,ohini,reasoning,6,3,0,0,1
a_chimp,4,20221027,ohini,reasoning,7,3,1,1,1
a_chimp,4,20221027,ohini,reasoning,8,3,1,1,1
a_chimp,4,20221027,ohini,reasoning,9,3,0,0,1
a_chimp,4,20221027,ohini,reasoning,10,3,1,1,1
a_chimp,4,20221027,ohini,reasoning,11,3,1,1,1
a_chimp,4,20221027,ohini,reasoning,12,3,0,0,1
a_chimp,4,20221028,ohini,communication,1,1,1,1,1
a_chimp,4,20221028,ohini,communication,2,1,1,1,1
a_chimp,4,20221028,ohini,communication,3,2,1,1,1
a_chimp,4,20221028,ohini,communication,4,2,1,1,1
a_chimp,4,20221028,ohini,communication,5,3,1,1,1
a_chimp,4,20221028,ohini,communication,6,1,1,1,1
a_chimp,4,20221028,ohini,communication,7,1,1,1,1
a_chimp,4,20221028,ohini,communication,8,3,1,1,1
a_chimp,4,20221028,ohini,communication,9,2,1,1,1
a_chimp,4,20221028,ohini,communication,10,3,1,1,1
a_chimp,4,20221028,ohini,communication,11,2,1,1,1
a_chimp,4,20221028,ohini,communication,12,3,1,1,1
a_chimp,4,20221028,ohini,visible_food,1,3,1,1,1
a_chimp,4,20221028,ohini,visible_food,2,1,1,1,1
a_chimp,4,20221028,ohini,visible_food,3,3,1,1,1
a_chimp,4,20221028,ohini,visible_food,4,1,1,1,1
a_chimp,4,20221028,ohini,visible_food,5,3,1,1,1
a_chimp,4,20221028,ohini,visible_food,6,1,1,1,1
a_chimp,4,20221028,ohini,visible_food,7,3,1,1,1
a_chimp,4,20221028,ohini,visible_food,8,3,1,1,1
a_chimp,4,20221028,ohini,visible_food,9,1,1,1,1
a_chimp,4,20221028,ohini,visible_food,10,1,1,1,1
a_chimp,4,20221028,ohini,visible_food,11,3,1,1,1
a_chimp,4,20221028,ohini,visible_food,12,1,1,1,1
a_chimp,4,20221030,ohini,inhibit_searched,1,NA,0,0,1
a_chimp,4,20221030,ohini,inhibit_searched,2,NA,0,0,1
a_chimp,4,20221030,ohini,inhibit_searched,3,NA,0,0,1
a_chimp,4,20221030,ohini,inhibit_searched,4,NA,0,0,1
a_chimp,4,20221030,ohini,inhibit_searched,5,NA,0,0,1
a_chimp,4,20221030,ohini,inhibit_searched,6,NA,0,0,1
a_chimp,4,20221030,ohini,inhibit_searched,7,NA,0,0,1
a_chimp,4,20221030,ohini,inhibit_searched,8,NA,0,0,1
a_chimp,4,20221030,ohini,inhibit_searched,9,NA,0,0,1
a_chimp,4,20221030,ohini,inhibit_searched,10,NA,0,0,1
a_chimp,4,20221030,ohini,inhibit_searched,11,NA,0,0,1
a_chimp,4,20221030,ohini,inhibit_searched,12,NA,0,0,1
a_chimp,4,20221030,ohini,attention,1,3,1,1,1
a_chimp,4,20221030,ohini,attention,2,1,1,1,1
a_chimp,4,20221030,ohini,attention,3,1,0,0,1
a_chimp,4,20221030,ohini,attention,4,1,1,1,1
a_chimp,4,20221030,ohini,attention,5,1,1,1,1
a_chimp,4,20221030,ohini,attention,6,1,0,0,1
a_chimp,4,20221030,ohini,attention,7,1,1,1,1
a_chimp,4,20221030,ohini,attention,8,3,1,1,1
a_chimp,4,20221030,ohini,attention,9,3,0,0,1
a_chimp,4,20221030,ohini,attention,10,3,1,1,1
a_chimp,4,20221030,ohini,attention,11,3,1,1,1
a_chimp,4,20221030,ohini,attention,12,3,0,0,1
a_chimp,4,20221027,kisha,population,1,1,1,1,1
a_chimp,4,20221027,kisha,population,2,1,1,1,1
a_chimp,4,20221027,kisha,population,3,1,0,0,1
a_chimp,4,20221027,kisha,population,4,1,1,1,1
a_chimp,4,20221027,kisha,population,5,1,0,0,1
a_chimp,4,20221027,kisha,population,6,3,1,1,1
a_chimp,4,20221027,kisha,population,7,3,0,0,1
a_chimp,4,20221027,kisha,population,8,1,0,0,1
a_chimp,4,20221027,kisha,population,9,1,0,0,1
a_chimp,4,20221027,kisha,population,10,3,0,0,1
a_chimp,4,20221027,kisha,population,11,3,1,1,1
a_chimp,4,20221027,kisha,population,12,3,0,0,1
a_chimp,4,20221027,kisha,reasoning,1,3,1,1,1
a_chimp,4,20221027,kisha,reasoning,2,3,0,0,1
a_chimp,4,20221027,kisha,reasoning,3,1,1,1,1
a_chimp,4,20221027,kisha,reasoning,4,1,0,0,1
a_chimp,4,20221027,kisha,reasoning,5,1,1,1,1
a_chimp,4,20221027,kisha,reasoning,6,1,1,1,1
a_chimp,4,20221027,kisha,reasoning,7,1,0,0,1
a_chimp,4,20221027,kisha,reasoning,8,1,0,0,1
a_chimp,4,20221027,kisha,reasoning,9,1,1,1,1
a_chimp,4,20221027,kisha,reasoning,10,1,0,0,1
a_chimp,4,20221027,kisha,reasoning,11,1,0,0,1
a_chimp,4,20221027,kisha,reasoning,12,1,1,1,1
a_chimp,4,20221028,kisha,communication,1,1,1,1,1
a_chimp,4,20221028,kisha,communication,2,2,0,0,1
a_chimp,4,20221028,kisha,communication,3,2,1,1,1
a_chimp,4,20221028,kisha,communication,4,1,0,0,1
a_chimp,4,20221028,kisha,visible_food,1,1,0,0,1
a_chimp,4,20221028,kisha,visible_food,2,3,0,0,1
a_chimp,4,20221030,kisha,inhibit_searched,1,NA,1,1,1
a_chimp,4,20221030,kisha,inhibit_searched,2,NA,1,1,1
a_chimp,4,20221030,kisha,inhibit_searched,3,NA,1,1,1
a_chimp,4,20221030,kisha,inhibit_searched,4,NA,0,0,1
a_chimp,4,20221030,kisha,inhibit_searched,5,NA,0,0,1
a_chimp,4,20221030,kisha,inhibit_searched,6,NA,1,1,1
a_chimp,4,20221030,kisha,inhibit_searched,7,NA,1,1,1
a_chimp,4,20221030,kisha,inhibit_searched,8,NA,0,0,1
a_chimp,4,20221030,kisha,inhibit_searched,9,NA,1,1,1
a_chimp,4,20221030,kisha,inhibit_searched,10,NA,1,1,1
a_chimp,4,20221030,kisha,inhibit_searched,11,NA,0,0,1
a_chimp,4,20221030,kisha,inhibit_searched,12,NA,0,0,1
a_chimp,4,20221030,kisha,attention,1,3,1,1,1
a_chimp,4,20221030,kisha,attention,2,3,0,0,1
a_chimp,4,20221030,kisha,attention,3,3,1,1,1
a_chimp,4,20221030,kisha,attention,4,3,0,0,1
a_chimp,4,20221030,kisha,attention,5,3,0,0,1
a_chimp,4,20221030,kisha,attention,6,3,1,1,1
a_chimp,4,20221030,kisha,attention,7,3,0,0,1
a_chimp,4,20221030,kisha,attention,8,3,1,1,1
a_chimp,4,20221030,kisha,attention,9,3,0,0,1
a_chimp,4,20221030,kisha,attention,10,3,1,1,1
a_chimp,4,20221030,kisha,attention,11,3,1,1,1
a_chimp,4,20221030,kisha,attention,12,3,0,0,1
a_chimp,4,20221027,maja,reasoning,1,3,1,1,1
a_chimp,4,20221027,maja,reasoning,2,1,1,1,1
a_chimp,4,20221027,maja,reasoning,3,1,1,1,1
a_chimp,4,20221027,maja,reasoning,4,1,0,0,1
a_chimp,4,20221027,maja,reasoning,5,1,1,1,1
a_chimp,4,20221028,maja,communication,1,1,1,1,1
a_chimp,4,20221028,maja,communication,2,1,1,1,1
a_chimp,4,20221028,maja,communication,3,1,0,0,1
a_chimp,4,20221028,maja,communication,4,2,1,1,1
a_chimp,4,20221028,maja,communication,5,3,1,1,1
a_chimp,4,20221028,maja,communication,6,1,1,1,1
a_chimp,4,20221028,maja,communication,7,1,1,1,1
a_chimp,4,20221028,maja,visible_food,1,3,1,1,1
a_chimp,4,20221028,maja,visible_food,2,1,1,1,1
a_chimp,4,20221028,maja,visible_food,3,3,1,1,1
a_chimp,4,20221028,maja,visible_food,4,1,1,1,1
a_chimp,4,20221028,maja,visible_food,5,3,1,1,1
a_chimp,4,20221028,maja,visible_food,6,1,1,1,1
a_chimp,4,20221028,maja,visible_food,7,3,1,1,1
a_chimp,4,20221028,maja,visible_food,8,3,1,1,1
a_chimp,4,20221028,maja,visible_food,9,1,1,1,1
a_chimp,4,20221028,maja,visible_food,10,1,1,1,1
a_chimp,4,20221028,maja,visible_food,11,3,1,1,1
a_chimp,4,20221028,maja,visible_food,12,1,1,1,1
a_chimp,4,20221030,maja,attention,1,1,0,0,1
a_chimp,4,20221030,maja,attention,2,1,1,1,1
a_chimp,4,20221030,maja,attention,3,3,1,1,1
a_chimp,4,20221030,maja,attention,4,1,1,1,1
a_chimp,4,20221030,maja,attention,5,1,1,1,1
a_chimp,4,20221030,maja,attention,6,3,1,1,1
a_chimp,4,20221030,maja,attention,7,1,1,1,1
a_chimp,4,20221030,maja,attention,8,1,0,0,1
a_chimp,4,20221030,maja,attention,9,1,1,1,1
a_chimp,4,20221030,maja,attention,10,3,1,1,1
a_chimp,4,20221030,maja,attention,11,3,1,1,1
a_chimp,4,20221030,maja,attention,12,1,1,1,1
a_chimp,4,20221027,corrie,population,1,1,1,1,1
a_chimp,4,20221027,corrie,population,2,1,1,1,1
a_chimp,4,20221027,corrie,population,3,3,1,1,1
a_chimp,4,20221027,corrie,population,4,3,0,0,1
a_chimp,4,20221027,corrie,population,5,3,1,1,1
a_chimp,4,20221027,corrie,population,6,3,1,1,1
a_chimp,4,20221027,corrie,population,7,1,1,1,1
a_chimp,4,20221027,corrie,population,8,3,1,1,1
a_chimp,4,20221027,corrie,population,9,3,1,1,1
a_chimp,4,20221027,corrie,population,10,1,1,1,1
a_chimp,4,20221027,corrie,population,11,3,1,1,1
a_chimp,4,20221027,corrie,population,12,3,0,0,1
a_chimp,4,20221027,corrie,reasoning,1,1,0,0,1
a_chimp,4,20221027,corrie,reasoning,2,3,0,0,1
a_chimp,4,20221027,corrie,reasoning,3,1,1,1,1
a_chimp,4,20221027,corrie,reasoning,4,1,0,0,1
a_chimp,4,20221027,corrie,reasoning,5,1,1,1,1
a_chimp,4,20221027,corrie,reasoning,6,3,0,0,1
a_chimp,4,20221027,corrie,reasoning,7,1,0,0,1
a_chimp,4,20221027,corrie,reasoning,8,1,0,0,1
a_chimp,4,20221027,corrie,reasoning,9,1,1,1,1
a_chimp,4,20221027,corrie,reasoning,10,1,0,0,1
a_chimp,4,20221027,corrie,reasoning,11,3,1,1,1
a_chimp,4,20221027,corrie,reasoning,12,3,0,0,1
a_chimp,4,20221028,corrie,communication,1,1,1,1,1
a_chimp,4,20221028,corrie,communication,2,2,0,0,1
a_chimp,4,20221028,corrie,communication,3,2,1,1,1
a_chimp,4,20221028,corrie,communication,4,2,1,1,1
a_chimp,4,20221028,corrie,communication,5,3,1,1,1
a_chimp,4,20221028,corrie,communication,6,2,0,0,1
a_chimp,4,20221028,corrie,communication,7,2,0,0,1
a_chimp,4,20221028,corrie,communication,8,3,1,1,1
a_chimp,4,20221028,corrie,communication,9,2,1,1,1
a_chimp,4,20221028,corrie,communication,10,3,1,1,1
a_chimp,4,20221028,corrie,communication,11,2,1,1,1
a_chimp,4,20221028,corrie,communication,12,3,1,1,1
a_chimp,4,20221028,corrie,visible_food,1,1,0,0,1
a_chimp,4,20221028,corrie,visible_food,2,3,0,0,1
a_chimp,4,20221028,corrie,visible_food,3,3,1,1,1
a_chimp,4,20221028,corrie,visible_food,4,3,0,0,1
a_chimp,4,20221028,corrie,visible_food,5,3,1,1,1
a_chimp,4,20221028,corrie,visible_food,6,1,1,1,1
a_chimp,4,20221028,corrie,visible_food,7,3,1,1,1
a_chimp,4,20221028,corrie,visible_food,8,3,1,1,1
a_chimp,4,20221028,corrie,visible_food,9,1,1,1,1
a_chimp,4,20221028,corrie,visible_food,10,1,1,1,1
a_chimp,4,20221028,corrie,visible_food,11,3,1,1,1
a_chimp,4,20221028,corrie,visible_food,12,1,1,1,1
a_chimp,4,20221030,corrie,inhibit_searched,1,NA,2,2,1
a_chimp,4,20221030,corrie,inhibit_searched,2,NA,1,1,1
a_chimp,4,20221030,corrie,inhibit_searched,3,NA,1,1,1
a_chimp,4,20221030,corrie,inhibit_searched,4,NA,1,1,1
a_chimp,4,20221030,corrie,inhibit_searched,5,NA,1,1,1
a_chimp,4,20221030,corrie,inhibit_searched,6,NA,1,1,1
a_chimp,4,20221030,corrie,inhibit_searched,7,NA,0,0,1
a_chimp,4,20221030,corrie,inhibit_searched,8,NA,0,0,1
a_chimp,4,20221030,corrie,inhibit_searched,9,NA,0,0,1
a_chimp,4,20221030,corrie,inhibit_searched,10,NA,0,1,0
a_chimp,4,20221030,corrie,inhibit_searched,11,NA,0,0,1
a_chimp,4,20221030,corrie,inhibit_searched,12,NA,0,0,1
a_chimp,4,20221030,corrie,attention,1,1,0,0,1
a_chimp,4,20221030,corrie,attention,2,1,1,1,1
a_chimp,4,20221030,corrie,attention,3,3,1,1,1
a_chimp,4,20221030,corrie,attention,4,1,1,1,1
a_chimp,4,20221030,corrie,attention,5,1,1,1,1
a_chimp,4,20221030,corrie,attention,6,3,1,1,1
a_chimp,4,20221030,corrie,attention,7,1,1,1,1
a_chimp,4,20221030,corrie,attention,8,3,1,1,1
a_chimp,4,20221030,corrie,attention,9,1,1,1,1
a_chimp,4,20221030,corrie,attention,10,3,1,1,1
a_chimp,4,20221030,corrie,attention,11,3,1,1,1
a_chimp,4,20221030,corrie,attention,12,1,1,1,1
a_chimp,4,20221027,makeni,population,1,3,0,0,1
a_chimp,4,20221027,makeni,population,2,3,0,0,1
a_chimp,4,20221027,makeni,population,3,3,1,1,1
a_chimp,4,20221027,makeni,population,4,1,1,1,1
a_chimp,4,20221027,makeni,population,5,3,1,1,1
a_chimp,4,20221027,makeni,population,6,1,0,0,1
a_chimp,4,20221027,makeni,population,7,3,0,0,1
a_chimp,4,20221027,makeni,population,8,3,1,1,1
a_chimp,4,20221027,makeni,population,9,1,0,0,1
a_chimp,4,20221027,makeni,population,10,3,0,0,1
a_chimp,4,20221027,makeni,population,11,1,0,0,1
a_chimp,4,20221027,makeni,population,12,1,1,1,1
a_chimp,4,20221027,makeni,reasoning,1,1,0,0,1
a_chimp,4,20221027,makeni,reasoning,2,3,0,0,1
a_chimp,4,20221027,makeni,reasoning,3,3,0,0,1
a_chimp,4,20221027,makeni,reasoning,4,3,1,1,1
a_chimp,4,20221027,makeni,reasoning,5,3,0,0,1
a_chimp,4,20221027,makeni,reasoning,6,3,0,0,1
a_chimp,4,20221027,makeni,reasoning,7,1,0,0,1
a_chimp,4,20221027,makeni,reasoning,8,3,1,1,1
a_chimp,4,20221027,makeni,reasoning,9,3,0,0,1
a_chimp,4,20221027,makeni,reasoning,10,3,1,1,1
a_chimp,4,20221027,makeni,reasoning,11,3,1,1,1
a_chimp,4,20221027,makeni,reasoning,12,3,0,0,1
a_chimp,4,20221028,makeni,communication,1,3,0,0,1
a_chimp,4,20221028,makeni,communication,2,3,0,0,1
a_chimp,4,20221028,makeni,communication,3,3,0,0,1
a_chimp,4,20221028,makeni,communication,4,2,1,1,1
a_chimp,4,20221028,makeni,communication,5,3,1,1,1
a_chimp,4,20221028,makeni,communication,6,3,0,0,1
a_chimp,4,20221028,makeni,communication,7,3,0,0,1
a_chimp,4,20221028,makeni,communication,8,3,1,1,1
a_chimp,4,20221028,makeni,communication,9,3,0,0,1
a_chimp,4,20221028,makeni,communication,10,3,1,1,1
a_chimp,4,20221028,makeni,communication,11,3,0,0,1
a_chimp,4,20221028,makeni,communication,12,3,1,1,1
a_chimp,4,20221028,makeni,visible_food,1,3,1,1,1
a_chimp,4,20221028,makeni,visible_food,2,3,0,0,1
a_chimp,4,20221028,makeni,visible_food,3,3,1,1,1
a_chimp,4,20221028,makeni,visible_food,4,3,0,0,1
a_chimp,4,20221028,makeni,visible_food,5,3,1,1,1
a_chimp,4,20221028,makeni,visible_food,6,3,0,0,1
a_chimp,4,20221028,makeni,visible_food,7,3,1,1,1
a_chimp,4,20221028,makeni,visible_food,8,3,1,1,1
a_chimp,4,20221028,makeni,visible_food,9,1,1,1,1
a_chimp,4,20221028,makeni,visible_food,10,1,1,1,1
a_chimp,4,20221028,makeni,visible_food,11,3,1,1,1
a_chimp,4,20221028,makeni,visible_food,12,1,1,1,1
a_chimp,4,20221030,makeni,inhibit_searched,1,NA,1,1,1
a_chimp,4,20221030,makeni,inhibit_searched,2,NA,1,1,1
a_chimp,4,20221030,makeni,inhibit_searched,3,NA,1,1,1
a_chimp,4,20221030,makeni,inhibit_searched,4,NA,1,1,1
a_chimp,4,20221030,makeni,inhibit_searched,5,NA,1,1,1
a_chimp,4,20221030,makeni,inhibit_searched,6,NA,1,1,1
a_chimp,4,20221030,makeni,inhibit_searched,7,NA,1,1,1
a_chimp,4,20221030,makeni,inhibit_searched,8,NA,1,1,1
a_chimp,4,20221030,makeni,inhibit_searched,9,NA,1,1,1
a_chimp,4,20221030,makeni,inhibit_searched,10,NA,1,1,1
a_chimp,4,20221030,makeni,inhibit_searched,11,NA,1,1,1
a_chimp,4,20221030,makeni,inhibit_searched,12,NA,1,1,1
a_chimp,4,20221030,makeni,attention,1,3,1,1,1
a_chimp,4,20221030,makeni,attention,2,3,0,0,1
a_chimp,4,20221030,makeni,attention,3,3,1,1,1
a_chimp,4,20221030,makeni,attention,4,3,0,0,1
a_chimp,4,20221030,makeni,attention,5,3,0,0,1
a_chimp,4,20221030,makeni,attention,6,3,1,1,1
a_chimp,4,20221030,makeni,attention,7,3,0,0,1
a_chimp,4,20221030,makeni,attention,8,3,1,1,1
a_chimp,4,20221030,makeni,attention,9,3,0,0,1
a_chimp,4,20221030,makeni,attention,10,3,1,1,1
a_chimp,4,20221030,makeni,attention,11,3,1,1,1
a_chimp,4,20221030,makeni,attention,12,3,0,0,1
a_chimp,4,20221027,youma,population,1,1,1,1,1
a_chimp,4,20221027,youma,population,2,3,0,0,1
a_chimp,4,20221027,youma,population,3,1,0,0,1
a_chimp,4,20221027,youma,population,4,3,0,0,1
a_chimp,4,20221027,youma,population,5,3,1,0,0
a_chimp,4,20221027,youma,population,6,3,1,1,1
a_chimp,4,20221027,youma,population,7,1,1,1,1
a_chimp,4,20221027,youma,population,8,1,0,0,1
a_chimp,4,20221027,youma,population,9,3,1,1,1
a_chimp,4,20221027,youma,population,10,1,1,1,1
a_chimp,4,20221027,youma,population,11,3,1,1,1
a_chimp,4,20221027,youma,population,12,3,0,0,1
a_chimp,4,20221027,youma,reasoning,1,1,0,0,1
a_chimp,4,20221027,youma,reasoning,2,1,1,1,1
a_chimp,4,20221027,youma,reasoning,3,1,1,1,1
a_chimp,4,20221027,youma,reasoning,4,1,0,0,1
a_chimp,4,20221027,youma,reasoning,5,1,1,1,1
a_chimp,4,20221027,youma,reasoning,6,1,1,1,1
a_chimp,4,20221027,youma,reasoning,7,1,0,0,1
a_chimp,4,20221027,youma,reasoning,8,1,0,0,1
a_chimp,4,20221027,youma,reasoning,9,3,0,0,1
a_chimp,4,20221027,youma,reasoning,10,1,0,0,1
a_chimp,4,20221027,youma,reasoning,11,1,0,0,1
a_chimp,4,20221027,youma,reasoning,12,1,1,1,1
a_chimp,4,20221028,youma,communication,1,1,1,1,1
a_chimp,4,20221028,youma,communication,2,1,1,1,1
a_chimp,4,20221028,youma,communication,3,1,0,0,1
a_chimp,4,20221028,youma,communication,4,1,0,0,1
a_chimp,4,20221028,youma,communication,5,1,0,0,1
a_chimp,4,20221028,youma,communication,6,1,1,1,1
a_chimp,4,20221028,youma,communication,7,1,1,1,1
a_chimp,4,20221028,youma,communication,8,1,0,0,1
a_chimp,4,20221028,youma,communication,9,1,0,0,1
a_chimp,4,20221028,youma,communication,10,1,0,0,1
a_chimp,4,20221028,youma,communication,11,1,0,0,1
a_chimp,4,20221028,youma,communication,12,2,0,0,1
a_chimp,4,20221028,youma,visible_food,1,1,0,0,1
a_chimp,4,20221028,youma,visible_food,2,1,1,1,1
a_chimp,4,20221028,youma,visible_food,3,1,0,0,1
a_chimp,4,20221028,youma,visible_food,4,1,1,1,1
a_chimp,4,20221028,youma,visible_food,5,1,0,0,1
a_chimp,4,20221028,youma,visible_food,6,1,1,1,1
a_chimp,4,20221028,youma,visible_food,7,1,0,0,1
a_chimp,4,20221028,youma,visible_food,8,1,0,0,1
a_chimp,4,20221028,youma,visible_food,9,1,1,1,1
a_chimp,4,20221028,youma,visible_food,10,1,1,1,1
a_chimp,4,20221028,youma,visible_food,11,1,0,0,1
a_chimp,4,20221028,youma,visible_food,12,1,1,1,1
a_chimp,4,20221030,youma,inhibit_searched,1,NA,1,1,1
a_chimp,4,20221030,youma,inhibit_searched,2,NA,1,1,1
a_chimp,4,20221030,youma,inhibit_searched,3,NA,2,2,1
a_chimp,4,20221030,youma,inhibit_searched,4,NA,1,1,1
a_chimp,4,20221030,youma,inhibit_searched,5,NA,1,1,1
a_chimp,4,20221030,youma,inhibit_searched,6,NA,1,1,1
a_chimp,4,20221030,youma,inhibit_searched,7,NA,1,1,1
a_chimp,4,20221030,youma,inhibit_searched,8,NA,1,1,1
a_chimp,4,20221030,youma,inhibit_searched,9,NA,1,1,1
a_chimp,4,20221030,youma,inhibit_searched,10,NA,1,1,1
a_chimp,4,20221030,youma,inhibit_searched,11,NA,1,1,1
a_chimp,4,20221030,youma,inhibit_searched,12,NA,2,2,1
a_chimp,4,20221030,youma,attention,1,3,1,1,1
a_chimp,4,20221030,youma,attention,2,3,0,0,1
a_chimp,4,20221030,youma,attention,3,3,1,1,1
a_chimp,4,20221030,youma,attention,4,3,0,0,1
a_chimp,4,20221030,youma,attention,5,3,0,0,1
a_chimp,4,20221030,youma,attention,6,3,1,1,1
a_chimp,4,20221030,youma,attention,7,3,0,0,1
a_chimp,4,20221028,shanga,communication,1,1,1,1,1
a_chimp,4,20221028,shanga,communication,2,3,0,0,1
a_chimp,4,20221028,shanga,communication,3,2,1,1,1
a_chimp,4,20221028,shanga,communication,4,2,1,1,1
a_chimp,4,20221028,shanga,communication,5,3,1,1,1
a_chimp,4,20221028,shanga,communication,6,2,0,0,1
a_chimp,4,20221028,shanga,communication,7,1,1,1,1
a_chimp,4,20221028,shanga,communication,8,3,1,1,1
a_chimp,4,20221028,shanga,communication,9,2,1,1,1
a_chimp,4,20221028,shanga,communication,10,3,1,1,1
a_chimp,4,20221028,shanga,communication,11,2,1,1,1
a_chimp,4,20221028,shanga,communication,12,3,1,1,1
a_chimp,4,20221028,shanga,visible_food,1,3,1,1,1
a_chimp,4,20221028,shanga,visible_food,2,1,1,1,1
a_chimp,4,20221028,shanga,visible_food,3,3,1,1,1
a_chimp,4,20221028,shanga,visible_food,4,1,1,1,1
a_chimp,4,20221028,shanga,visible_food,5,3,1,1,1
a_chimp,4,20221028,shanga,visible_food,6,1,1,1,1
a_chimp,4,20221028,shanga,visible_food,7,1,0,0,1
a_chimp,4,20221028,shanga,visible_food,8,3,1,1,1
a_chimp,4,20221028,shanga,visible_food,9,1,1,1,1
a_chimp,4,20221028,shanga,visible_food,10,1,1,1,1
a_chimp,4,20221028,shanga,visible_food,11,3,1,1,1
a_chimp,4,20221028,shanga,visible_food,12,1,1,1,1
a_chimp,4,20221030,shanga,inhibit_searched,1,NA,0,0,1
a_chimp,4,20221030,shanga,inhibit_searched,2,NA,0,0,1
a_chimp,4,20221030,shanga,inhibit_searched,3,NA,0,0,1
a_chimp,4,20221030,shanga,inhibit_searched,4,NA,1,1,1
a_chimp,4,20221030,shanga,inhibit_searched,5,NA,0,0,1
a_chimp,4,20221030,shanga,inhibit_searched,6,NA,0,0,1
a_chimp,4,20221030,shanga,inhibit_searched,7,NA,0,0,1
a_chimp,4,20221030,shanga,inhibit_searched,8,NA,0,0,1
a_chimp,4,20221030,shanga,attention,1,3,1,1,1
a_chimp,4,20221030,shanga,attention,2,1,1,1,1
a_chimp,4,20221030,shanga,attention,3,1,0,0,1
a_chimp,4,20221028,bambari,communication,1,1,1,1,1
a_chimp,4,20221028,bambari,communication,2,1,1,1,1
a_chimp,4,20221028,bambari,communication,3,2,1,1,1
a_chimp,4,20221028,bambari,communication,4,2,1,1,1
a_chimp,4,20221028,bambari,communication,5,3,1,1,1
a_chimp,4,20221028,bambari,communication,6,2,0,0,1
a_chimp,4,20221028,bambari,communication,7,1,1,1,1
a_chimp,4,20221028,bambari,communication,8,3,1,1,1
a_chimp,4,20221028,bambari,communication,9,2,1,1,1
a_chimp,4,20221028,bambari,communication,10,3,1,1,1
a_chimp,4,20221028,bambari,communication,11,2,1,1,1
a_chimp,4,20221028,bambari,communication,12,3,1,1,1
a_chimp,4,20221028,bambari,visible_food,1,3,1,1,1
a_chimp,4,20221028,bambari,visible_food,2,3,0,0,1
a_chimp,4,20221028,bambari,visible_food,3,3,1,1,1
a_chimp,4,20221030,bambari,inhibit_searched,1,NA,1,1,1
a_chimp,4,20221030,bambari,inhibit_searched,2,NA,0,0,1
a_chimp,4,20221030,bambari,inhibit_searched,3,NA,0,0,1
a_chimp,4,20221030,bambari,inhibit_searched,4,NA,0,0,1
a_chimp,4,20221030,bambari,inhibit_searched,5,NA,0,0,1
a_chimp,4,20221030,bambari,inhibit_searched,6,NA,0,0,1
a_chimp,4,20221030,bambari,inhibit_searched,7,NA,0,0,1
a_chimp,4,20221030,bambari,inhibit_searched,8,NA,0,0,1
a_chimp,4,20221030,bambari,inhibit_searched,9,NA,0,0,1
a_chimp,4,20221030,bambari,inhibit_searched,10,NA,0,0,1
a_chimp,4,20221030,bambari,inhibit_searched,11,NA,0,0,1
a_chimp,4,20221030,bambari,inhibit_searched,12,NA,0,0,1
a_chimp,4,20221030,bambari,attention,1,3,1,1,1
a_chimp,4,20221030,bambari,attention,2,1,1,1,1
a_chimp,4,20221030,bambari,attention,3,3,1,1,1
a_chimp,4,20221030,bambari,attention,4,1,1,1,1
a_chimp,4,20221030,bambari,attention,5,1,1,1,1
a_chimp,4,20221030,bambari,attention,6,3,1,1,1
a_chimp,4,20221030,bambari,attention,7,1,1,1,1
a_chimp,4,20221030,bambari,attention,8,1,0,0,1
a_chimp,4,20221030,bambari,attention,9,1,1,1,1
a_chimp,4,20221030,bambari,attention,10,1,0,0,1
a_chimp,4,20221030,bambari,attention,11,1,0,0,1
a_chimp,4,20221030,bambari,attention,12,1,1,1,1
a_chimp,4,20221024,azibo,population,1,1,1,1,1
