date,time_point,session,group,subject,room,sick_severity,heat,test_day,test_tp,rank,observer,keeper,task,trial,correct_location,pick,search_1,search_2,search_3,condition,code,experimenter,comment,...25
20220520,1,3,a_chimp,shanga,sleep_room,0,no,no,18,11,NA,nico,inhibit_searched,1,NA,NA,1,3,1,NA,1,nico,away,NA
20220520,1,3,a_chimp,shanga,sleep_room,0,no,no,18,11,NA,nico,inhibit_searched,2,NA,NA,2,1,1,NA,1,nico,away,NA
20220520,1,3,a_chimp,shanga,sleep_room,0,no,no,18,11,NA,nico,inhibit_searched,3,NA,NA,2,1,1,NA,1,nico,NA,NA
20220520,1,3,a_chimp,shanga,sleep_room,0,no,no,18,11,NA,nico,inhibit_searched,4,NA,NA,3,1,1,NA,1,nico,NA,NA
20220520,1,3,a_chimp,shanga,sleep_room,0,no,no,18,11,NA,nico,inhibit_searched,5,NA,NA,1,2,3,NA,0,nico,NA,NA
20220520,1,3,a_chimp,shanga,sleep_room,0,no,no,18,11,NA,nico,inhibit_searched,6,NA,NA,1,3,1,NA,1,nico,NA,NA
20220520,1,3,a_chimp,shanga,sleep_room,0,no,no,18,11,NA,nico,inhibit_searched,7,NA,NA,1,3,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,shanga,sleep_room,0,no,no,18,11,NA,nico,inhibit_searched,8,NA,NA,1,3,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,shanga,sleep_room,0,no,no,18,11,NA,nico,inhibit_searched,9,NA,NA,1,3,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,shanga,sleep_room,0,no,no,18,11,NA,nico,inhibit_searched,10,NA,NA,1,3,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,shanga,sleep_room,0,no,no,18,11,NA,nico,inhibit_searched,11,NA,NA,1,3,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,shanga,sleep_room,0,no,no,18,11,NA,nico,inhibit_searched,12,NA,NA,1,3,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,frodo,sleep_room,0,no,yes,41,1,"fraukje, carola",nico,inhibit_searched,1,NA,NA,2,3,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,frodo,sleep_room,0,no,yes,41,1,"fraukje, carola",nico,inhibit_searched,2,NA,NA,3,1,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,frodo,sleep_room,0,no,yes,41,1,"fraukje, carola",nico,inhibit_searched,3,NA,NA,2,1,3,NA,0,nico,NA,NA
20220520,1,3,a_chimp,frodo,sleep_room,0,no,yes,41,1,"fraukje, carola",nico,inhibit_searched,4,NA,NA,3,2,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,frodo,sleep_room,0,no,yes,41,1,"fraukje, carola",nico,inhibit_searched,5,NA,NA,3,1,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,frodo,sleep_room,0,no,yes,41,1,"fraukje, carola",nico,inhibit_searched,6,NA,NA,3,1,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,frodo,sleep_room,0,no,yes,41,1,"fraukje, carola",nico,inhibit_searched,7,NA,NA,2,1,2,NA,1,nico,NA,NA
20220520,1,3,a_chimp,frodo,sleep_room,0,no,yes,41,1,"fraukje, carola",nico,inhibit_searched,8,NA,NA,1,2,3,NA,0,nico,NA,NA
20220520,1,3,a_chimp,frodo,sleep_room,0,no,yes,41,1,"fraukje, carola",nico,inhibit_searched,9,NA,NA,2,1,2,NA,1,nico,NA,NA
20220520,1,3,a_chimp,frodo,sleep_room,0,no,yes,41,1,"fraukje, carola",nico,inhibit_searched,10,NA,NA,2,3,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,frodo,sleep_room,0,no,yes,41,1,"fraukje, carola",nico,inhibit_searched,11,NA,NA,3,1,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,frodo,sleep_room,0,no,yes,41,1,"fraukje, carola",nico,inhibit_searched,12,NA,NA,2,3,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,tai,sleep_room,0,no,yes,39,4,sandra,nico,inhibit_searched,1,NA,NA,3,1,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,tai,sleep_room,0,no,yes,39,4,sandra,nico,inhibit_searched,2,NA,NA,3,1,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,tai,sleep_room,0,no,yes,39,4,sandra,nico,inhibit_searched,3,NA,NA,1,3,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,tai,sleep_room,0,no,yes,39,4,sandra,nico,inhibit_searched,4,NA,NA,2,1,3,NA,0,nico,NA,NA
20220520,1,3,a_chimp,tai,sleep_room,0,no,yes,39,4,sandra,nico,inhibit_searched,5,NA,NA,3,2,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,tai,sleep_room,0,no,yes,39,4,sandra,nico,inhibit_searched,6,NA,NA,2,1,3,NA,0,nico,NA,NA
20220520,1,3,a_chimp,tai,sleep_room,0,no,yes,39,4,sandra,nico,inhibit_searched,7,NA,NA,2,1,3,NA,0,nico,NA,NA
20220520,1,3,a_chimp,tai,sleep_room,0,no,yes,39,4,sandra,nico,inhibit_searched,8,NA,NA,2,3,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,tai,sleep_room,0,no,yes,39,4,sandra,nico,inhibit_searched,9,NA,NA,2,1,3,NA,0,nico,NA,NA
20220520,1,3,a_chimp,tai,sleep_room,0,no,yes,39,4,sandra,nico,inhibit_searched,10,NA,NA,1,3,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,tai,sleep_room,0,no,yes,39,4,sandra,nico,inhibit_searched,11,NA,NA,2,1,3,NA,0,nico,NA,NA
20220520,1,3,a_chimp,tai,sleep_room,0,no,yes,39,4,sandra,nico,inhibit_searched,12,NA,NA,2,3,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,sandra,sleep_room,0,no,yes,38,6,NA,nico,inhibit_searched,1,NA,NA,3,2,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,sandra,sleep_room,0,no,yes,38,6,NA,nico,inhibit_searched,2,NA,NA,1,2,3,NA,0,nico,NA,NA
20220520,1,3,a_chimp,sandra,sleep_room,0,no,yes,38,6,NA,nico,inhibit_searched,3,NA,NA,3,2,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,sandra,sleep_room,0,no,yes,38,6,NA,nico,inhibit_searched,4,NA,NA,2,1,3,NA,0,nico,NA,NA
20220520,1,3,a_chimp,sandra,sleep_room,0,no,yes,38,6,NA,nico,inhibit_searched,5,NA,NA,1,2,3,NA,0,nico,NA,NA
20220520,1,3,a_chimp,sandra,sleep_room,0,no,yes,38,6,NA,nico,inhibit_searched,6,NA,NA,3,2,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,sandra,sleep_room,0,no,yes,38,6,NA,nico,inhibit_searched,7,NA,NA,3,2,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,sandra,sleep_room,0,no,yes,38,6,NA,nico,inhibit_searched,8,NA,NA,3,2,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,sandra,sleep_room,0,no,yes,38,6,NA,nico,inhibit_searched,9,NA,NA,2,1,3,NA,0,nico,NA,NA
20220520,1,3,a_chimp,sandra,sleep_room,0,no,yes,38,6,NA,nico,inhibit_searched,10,NA,NA,3,2,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,sandra,sleep_room,0,no,yes,38,6,NA,nico,inhibit_searched,11,NA,NA,1,3,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,sandra,sleep_room,0,no,yes,38,6,NA,nico,inhibit_searched,12,NA,NA,3,2,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,fraukje,sleep_room,0,no,no,9,9,carola,nico,inhibit_searched,1,NA,NA,1,2,2,NA,1,nico,NA,NA
20220520,1,3,a_chimp,fraukje,sleep_room,0,no,no,9,9,carola,nico,inhibit_searched,2,NA,NA,3,1,3,NA,1,nico,NA,NA
20220520,1,3,a_chimp,fraukje,sleep_room,0,no,no,9,9,carola,nico,inhibit_searched,3,NA,NA,2,2,1,NA,1,nico,NA,NA
20220520,1,3,a_chimp,fraukje,sleep_room,0,no,no,9,9,carola,nico,inhibit_searched,4,NA,NA,1,3,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,fraukje,sleep_room,0,no,no,9,9,carola,nico,inhibit_searched,5,NA,NA,3,2,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,fraukje,sleep_room,0,no,no,9,9,carola,nico,inhibit_searched,6,NA,NA,1,2,3,NA,0,nico,NA,NA
20220520,1,3,a_chimp,fraukje,sleep_room,0,no,no,9,9,carola,nico,inhibit_searched,7,NA,NA,3,2,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,fraukje,sleep_room,0,no,no,9,9,carola,nico,inhibit_searched,8,NA,NA,3,2,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,fraukje,sleep_room,0,no,no,9,9,carola,nico,inhibit_searched,9,NA,NA,3,2,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,fraukje,sleep_room,0,no,no,9,9,carola,nico,inhibit_searched,10,NA,NA,2,1,3,NA,0,nico,NA,NA
20220520,1,3,a_chimp,fraukje,sleep_room,0,no,no,9,9,carola,nico,inhibit_searched,11,NA,NA,1,2,3,NA,0,nico,NA,NA
20220520,1,3,a_chimp,fraukje,sleep_room,0,no,no,9,9,carola,nico,inhibit_searched,12,NA,NA,2,1,2,NA,1,nico,NA,NA
20220520,1,3,a_chimp,azibo,sleep_room,0,no,no,47,12,NA,nico,inhibit_searched,1,NA,NA,1,3,1,NA,1,nico,away,NA
20220520,1,3,a_chimp,azibo,sleep_room,0,no,no,47,12,NA,nico,inhibit_searched,2,NA,NA,3,2,2,NA,1,nico,away,NA
20220520,1,3,a_chimp,azibo,sleep_room,0,no,no,47,12,NA,nico,inhibit_searched,3,NA,NA,2,2,3,NA,1,nico,NA,NA
20220520,1,3,a_chimp,azibo,sleep_room,0,no,no,47,12,NA,nico,inhibit_searched,4,NA,NA,2,3,2,NA,1,nico,away,NA
20220520,1,3,a_chimp,azibo,sleep_room,0,no,no,47,12,NA,nico,inhibit_searched,5,NA,NA,1,3,1,NA,1,nico,away,NA
20220520,1,3,a_chimp,azibo,sleep_room,0,no,no,47,12,NA,nico,inhibit_searched,6,NA,NA,1,3,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,azibo,sleep_room,0,no,no,47,12,NA,nico,inhibit_searched,7,NA,NA,2,1,3,NA,0,nico,away,NA
20220520,1,3,a_chimp,azibo,sleep_room,0,no,no,47,12,NA,nico,inhibit_searched,8,NA,NA,2,2,3,NA,1,nico,away,NA
20220520,1,3,a_chimp,azibo,sleep_room,0,no,no,47,12,NA,nico,inhibit_searched,9,NA,NA,2,3,2,NA,1,nico,NA,NA
20220520,1,3,a_chimp,azibo,sleep_room,0,no,no,47,12,NA,nico,inhibit_searched,10,NA,NA,3,2,1,NA,0,nico,away,NA
20220520,1,3,a_chimp,swela,sleep_room,0,no,yes,30,7,"tai, sandra",nico,inhibit_searched,1,NA,NA,1,2,2,NA,1,nico,noisy from the outside,NA
20220520,1,3,a_chimp,swela,sleep_room,0,no,yes,30,7,"tai, sandra",nico,inhibit_searched,2,NA,NA,2,2,2,NA,2,nico,noisy from the outside,NA
20220520,1,3,a_chimp,swela,sleep_room,0,no,yes,30,7,"tai, sandra",nico,inhibit_searched,3,NA,NA,2,2,2,NA,2,nico,noisy from the outside,NA
20220520,1,3,a_chimp,swela,sleep_room,0,no,yes,30,7,"tai, sandra",nico,inhibit_searched,4,NA,NA,2,1,2,NA,1,nico,noisy from the outside,NA
20220520,1,3,a_chimp,riet,sleep_room,0,no,no,47,3,"fraukje, carola",nico,inhibit_searched,1,NA,NA,1,2,2,NA,1,nico,she was very unconcentrated during this test,NA
20220520,1,3,a_chimp,riet,sleep_room,0,no,no,47,3,"fraukje, carola",nico,inhibit_searched,2,NA,NA,1,2,1,NA,1,nico,NA,NA
20220520,1,3,a_chimp,riet,sleep_room,0,no,no,47,3,"fraukje, carola",nico,inhibit_searched,3,NA,NA,2,1,2,NA,1,nico,NA,NA
20220520,1,3,a_chimp,riet,sleep_room,0,no,no,47,3,"fraukje, carola",nico,inhibit_searched,4,NA,NA,1,2,1,NA,1,nico,NA,NA
20220520,1,3,a_chimp,riet,sleep_room,0,no,no,47,3,"fraukje, carola",nico,inhibit_searched,5,NA,NA,3,2,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,riet,sleep_room,0,no,no,47,3,"fraukje, carola",nico,inhibit_searched,6,NA,NA,1,2,1,NA,1,nico,away,NA
20220520,1,3,a_chimp,riet,sleep_room,0,no,no,47,3,"fraukje, carola",nico,inhibit_searched,7,NA,NA,3,1,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,riet,sleep_room,0,no,no,47,3,"fraukje, carola",nico,inhibit_searched,8,NA,NA,3,1,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,riet,sleep_room,0,no,no,47,3,"fraukje, carola",nico,inhibit_searched,9,NA,NA,3,2,1,NA,0,nico,NA,NA
20220520,1,3,a_chimp,riet,sleep_room,0,no,no,47,3,"fraukje, carola",nico,inhibit_searched,10,NA,NA,1,3,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,riet,sleep_room,0,no,no,47,3,"fraukje, carola",nico,inhibit_searched,11,NA,NA,1,3,2,NA,0,nico,NA,NA
20220520,1,3,a_chimp,riet,sleep_room,0,no,no,47,3,"fraukje, carola",nico,inhibit_searched,12,NA,NA,1,2,1,NA,1,nico,NA,NA
20220523,1,3,a_chimp,kisha,sleep_room,0,no,no,17,8,"frodo, frank, ohini, bambari",inga,inhibit_searched,1,NA,NA,1,2,2,NA,1,nico,"away; lea, a new researcher observed the tests",NA
20220523,1,3,a_chimp,kisha,sleep_room,0,no,no,17,8,"frodo, frank, ohini, bambari",inga,inhibit_searched,2,NA,NA,2,2,1,NA,1,nico,away,NA
20220523,1,3,a_chimp,kisha,sleep_room,0,no,no,17,8,"frodo, frank, ohini, bambari",inga,inhibit_searched,3,NA,NA,2,1,1,NA,1,nico,away,NA
20220523,1,3,a_chimp,kisha,sleep_room,0,no,no,17,8,"frodo, frank, ohini, bambari",inga,inhibit_searched,4,NA,NA,1,2,2,NA,1,nico,NA,NA
20220523,1,3,a_chimp,ohini,sleep_room,0,no,no,17,13,"kisha, frank",inga,inhibit_searched,1,NA,NA,1,2,1,NA,1,nico,"lea, a new researcher observed the tests",NA
20220523,1,3,a_chimp,ohini,sleep_room,0,no,no,17,13,"kisha, frank",inga,inhibit_searched,2,NA,NA,1,2,2,NA,1,nico,NA,NA
20220523,1,3,a_chimp,ohini,sleep_room,0,no,no,17,13,"kisha, frank",inga,inhibit_searched,3,NA,NA,1,2,1,NA,1,nico,NA,NA
20220523,1,3,a_chimp,ohini,sleep_room,0,no,no,17,13,"kisha, frank",inga,inhibit_searched,4,NA,NA,1,2,1,NA,1,nico,NA,NA
20220523,1,3,a_chimp,ohini,sleep_room,0,no,no,17,13,"kisha, frank",inga,inhibit_searched,5,NA,NA,2,1,1,NA,1,nico,NA,NA
20220523,1,3,a_chimp,ohini,sleep_room,0,no,no,17,13,"kisha, frank",inga,inhibit_searched,6,NA,NA,1,2,3,NA,0,nico,NA,NA
20220523,1,3,a_chimp,ohini,sleep_room,0,no,no,17,13,"kisha, frank",inga,inhibit_searched,7,NA,NA,2,1,3,NA,0,nico,NA,NA
20220523,1,3,a_chimp,ohini,sleep_room,0,no,no,17,13,"kisha, frank",inga,inhibit_searched,8,NA,NA,1,2,3,NA,0,nico,NA,NA
20220523,1,3,a_chimp,ohini,sleep_room,0,no,no,17,13,"kisha, frank",inga,inhibit_searched,9,NA,NA,3,2,1,NA,0,nico,NA,NA
20220523,1,3,a_chimp,ohini,sleep_room,0,no,no,17,13,"kisha, frank",inga,inhibit_searched,10,NA,NA,2,1,3,NA,0,nico,NA,NA
20220523,1,3,a_chimp,ohini,sleep_room,0,no,no,17,13,"kisha, frank",inga,inhibit_searched,11,NA,NA,2,3,1,NA,0,nico,NA,NA
20220523,1,3,a_chimp,ohini,sleep_room,0,no,no,17,13,"kisha, frank",inga,inhibit_searched,12,NA,NA,3,2,1,NA,0,nico,NA,NA
20220523,1,3,a_chimp,maja,sleep_room,0,no,no,5,10,"corrie, makeni",inga,inhibit_searched,1,NA,NA,2,3,1,NA,0,nico,"lea, a new researcher observed the tests",NA
20220713,2,3,a_chimp,azibo,sleep_room,0,yes,no,57,12,frodo,nico,inhibit_searched,1,NA,NA,2,3,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,azibo,sleep_room,0,yes,no,57,12,frodo,nico,inhibit_searched,2,NA,NA,1,3,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,azibo,sleep_room,0,yes,no,57,12,frodo,nico,inhibit_searched,3,NA,NA,2,3,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,azibo,sleep_room,0,yes,no,57,12,frodo,nico,inhibit_searched,4,NA,NA,3,1,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,azibo,sleep_room,0,yes,no,57,12,frodo,nico,inhibit_searched,5,NA,NA,1,2,3,NA,0,nico,NA,NA
20220713,2,3,a_chimp,azibo,sleep_room,0,yes,no,57,12,frodo,nico,inhibit_searched,6,NA,NA,3,1,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,azibo,sleep_room,0,yes,no,57,12,frodo,nico,inhibit_searched,7,NA,NA,3,1,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,azibo,sleep_room,0,yes,no,57,12,frodo,nico,inhibit_searched,8,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,azibo,sleep_room,0,yes,no,57,12,frodo,nico,inhibit_searched,9,NA,NA,1,2,3,NA,0,nico,NA,NA
20220713,2,3,a_chimp,azibo,sleep_room,0,yes,no,57,12,frodo,nico,inhibit_searched,10,NA,NA,1,2,3,NA,0,nico,NA,NA
20220713,2,3,a_chimp,azibo,sleep_room,0,yes,no,57,12,frodo,nico,inhibit_searched,11,NA,NA,1,2,3,NA,0,nico,NA,NA
20220713,2,3,a_chimp,azibo,sleep_room,0,yes,no,57,12,frodo,nico,inhibit_searched,12,NA,NA,1,2,3,NA,0,nico,NA,NA
20220713,2,3,a_chimp,robert,sleep_room,0,yes,no,38,2,azibo,nico,inhibit_searched,1,NA,NA,2,3,2,NA,1,nico,NA,NA
20220713,2,3,a_chimp,robert,sleep_room,0,yes,no,38,2,azibo,nico,inhibit_searched,2,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,robert,sleep_room,0,yes,no,38,2,azibo,nico,inhibit_searched,3,NA,NA,3,1,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,robert,sleep_room,0,yes,no,38,2,azibo,nico,inhibit_searched,4,NA,NA,3,1,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,robert,sleep_room,0,yes,no,38,2,azibo,nico,inhibit_searched,5,NA,NA,2,1,3,NA,0,nico,NA,NA
20220713,2,3,a_chimp,robert,sleep_room,0,yes,no,38,2,azibo,nico,inhibit_searched,6,NA,NA,3,1,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,robert,sleep_room,0,yes,no,38,2,azibo,nico,inhibit_searched,7,NA,NA,2,1,3,NA,0,nico,NA,NA
20220713,2,3,a_chimp,robert,sleep_room,0,yes,no,38,2,azibo,nico,inhibit_searched,8,NA,NA,3,1,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,robert,sleep_room,0,yes,no,38,2,azibo,nico,inhibit_searched,9,NA,NA,2,3,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,robert,sleep_room,0,yes,no,38,2,azibo,nico,inhibit_searched,10,NA,NA,2,3,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,robert,sleep_room,0,yes,no,38,2,azibo,nico,inhibit_searched,11,NA,NA,2,1,2,NA,1,nico,NA,NA
20220713,2,3,a_chimp,robert,sleep_room,0,yes,no,38,2,azibo,nico,inhibit_searched,12,NA,NA,3,1,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,tai,sleep_room,0,no,no,58,4,sandra,nico,inhibit_searched,1,NA,NA,1,3,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,tai,sleep_room,0,no,no,58,4,sandra,nico,inhibit_searched,2,NA,NA,2,1,3,NA,0,nico,NA,NA
20220713,2,3,a_chimp,tai,sleep_room,0,no,no,58,4,sandra,nico,inhibit_searched,3,NA,NA,3,1,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,tai,sleep_room,0,no,no,58,4,sandra,nico,inhibit_searched,4,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,tai,sleep_room,0,no,no,58,4,sandra,nico,inhibit_searched,5,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,tai,sleep_room,0,no,no,58,4,sandra,nico,inhibit_searched,6,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,tai,sleep_room,0,no,no,58,4,sandra,nico,inhibit_searched,7,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,tai,sleep_room,0,no,no,58,4,sandra,nico,inhibit_searched,8,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,tai,sleep_room,0,no,no,58,4,sandra,nico,inhibit_searched,9,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,tai,sleep_room,0,no,no,58,4,sandra,nico,inhibit_searched,10,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,tai,sleep_room,0,no,no,58,4,sandra,nico,inhibit_searched,11,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,tai,sleep_room,0,no,no,58,4,sandra,nico,inhibit_searched,12,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,frodo,sleep_room,0,yes,no,50,1,NA,nico,inhibit_searched,1,NA,NA,2,3,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,frodo,sleep_room,0,yes,no,50,1,NA,nico,inhibit_searched,2,NA,NA,2,3,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,frodo,sleep_room,0,yes,no,50,1,NA,nico,inhibit_searched,3,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,frodo,sleep_room,0,yes,no,50,1,NA,nico,inhibit_searched,4,NA,NA,3,1,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,frodo,sleep_room,0,yes,no,50,1,NA,nico,inhibit_searched,5,NA,NA,2,1,3,NA,0,nico,NA,NA
20220713,2,3,a_chimp,frodo,sleep_room,0,yes,no,50,1,NA,nico,inhibit_searched,6,NA,NA,2,1,3,NA,0,nico,NA,NA
20220713,2,3,a_chimp,frodo,sleep_room,0,yes,no,50,1,NA,nico,inhibit_searched,7,NA,NA,3,1,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,frodo,sleep_room,0,yes,no,50,1,NA,nico,inhibit_searched,8,NA,NA,2,1,3,NA,0,nico,NA,NA
20220713,2,3,a_chimp,frodo,sleep_room,0,yes,no,50,1,NA,nico,inhibit_searched,9,NA,NA,1,3,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,frodo,sleep_room,0,yes,no,50,1,NA,nico,inhibit_searched,10,NA,NA,1,3,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,frodo,sleep_room,0,yes,no,50,1,NA,nico,inhibit_searched,11,NA,NA,3,1,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,frodo,sleep_room,0,yes,no,50,1,NA,nico,inhibit_searched,12,NA,NA,3,1,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,riet,sleep_room,0,no,no,28,3,NA,nico,inhibit_searched,1,NA,NA,1,3,1,NA,1,nico,NA,NA
20220713,2,3,a_chimp,riet,sleep_room,0,no,no,28,3,NA,nico,inhibit_searched,2,NA,NA,1,2,3,NA,0,nico,NA,NA
20220713,2,3,a_chimp,riet,sleep_room,0,no,no,28,3,NA,nico,inhibit_searched,3,NA,NA,1,3,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,riet,sleep_room,0,no,no,28,3,NA,nico,inhibit_searched,4,NA,NA,3,1,1,NA,1,nico,NA,NA
20220713,2,3,a_chimp,riet,sleep_room,0,no,no,28,3,NA,nico,inhibit_searched,5,NA,NA,3,1,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,riet,sleep_room,0,no,no,28,3,NA,nico,inhibit_searched,6,NA,NA,3,1,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,riet,sleep_room,0,no,no,28,3,NA,nico,inhibit_searched,7,NA,NA,2,1,3,NA,0,nico,NA,NA
20220713,2,3,a_chimp,riet,sleep_room,0,no,no,28,3,NA,nico,inhibit_searched,8,NA,NA,1,3,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,riet,sleep_room,0,no,no,28,3,NA,nico,inhibit_searched,9,NA,NA,1,3,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,sandra,sleep_room,0,no,no,48,5,tai,nico,inhibit_searched,1,NA,NA,2,3,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,sandra,sleep_room,0,no,no,48,5,tai,nico,inhibit_searched,2,NA,NA,3,1,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,sandra,sleep_room,0,no,no,48,5,tai,nico,inhibit_searched,3,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,sandra,sleep_room,0,no,no,48,5,tai,nico,inhibit_searched,4,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,sandra,sleep_room,0,no,no,48,5,tai,nico,inhibit_searched,5,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,sandra,sleep_room,0,no,no,48,5,tai,nico,inhibit_searched,6,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,sandra,sleep_room,0,no,no,48,5,tai,nico,inhibit_searched,7,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,sandra,sleep_room,0,no,no,48,5,tai,nico,inhibit_searched,8,NA,NA,3,1,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,sandra,sleep_room,0,no,no,48,5,tai,nico,inhibit_searched,9,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,sandra,sleep_room,0,no,no,48,5,tai,nico,inhibit_searched,10,NA,NA,3,2,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,sandra,sleep_room,0,no,no,48,5,tai,nico,inhibit_searched,11,NA,NA,1,3,2,NA,0,nico,NA,NA
20220713,2,3,a_chimp,sandra,sleep_room,0,no,no,48,5,tai,nico,inhibit_searched,12,NA,NA,2,3,1,NA,0,nico,NA,NA
20220713,2,3,a_chimp,kisha,sleep_room,0,no,no,1,8,"ohini, frank",nico,inhibit_searched,1,NA,NA,2,1,1,NA,1,nico,"away, finger in mesh problem whole test",NA
20220713,2,3,a_chimp,kisha,sleep_room,0,no,no,1,8,"ohini, frank",nico,inhibit_searched,2,NA,NA,2,1,1,NA,1,nico,away,NA
20220713,2,3,a_chimp,kisha,sleep_room,0,no,no,1,8,"ohini, frank",nico,inhibit_searched,3,NA,NA,1,2,2,NA,1,nico,NA,NA
20220713,2,3,a_chimp,kisha,sleep_room,0,no,no,1,8,"ohini, frank",nico,inhibit_searched,4,NA,NA,1,2,2,NA,1,nico,away,NA
20220713,2,3,a_chimp,kisha,sleep_room,0,no,no,1,8,"ohini, frank",nico,inhibit_searched,5,NA,NA,2,1,1,NA,1,nico,NA,NA
