1 -0.237 -0.267 1.161 -1.285 -1.411 0.792 1.063 -0.714 -2.225 -0.114 -0.72 -0.664
2 2.111 -0.628 -0.357 3.916 5.672 0.89 0.176 2.535 -0.382 -0.005 0.064 0.18
3 -99 -99 -99 -99 -99 -99 -1.582 0.153 -1.29 -0.005 4.098 0.082
4 0.556 -0.064 -3.794 -2.588 -2.521 -0.25 0.146 -0.555 -1.787 -0.759 -0.183 -0.99
5 -0.896 0.599 -3.715 -0.478 -0.717 1.159 -1.373 1.681 -0.26 -0.106 -0.154 0.775
6 1.167 -1.415 1.352 0.619 0.822 -0.367 -0.643 -0.086 1.342 0.34 0.999 0.113
7 -1.453 -0.271 -1.976 -0.702 -0.161 -0.525 -0.518 -0.559 -0.483 -0.19 1.302 0.511
8 0.151 -0.388 -1.906 -1.138 0.979 -0.122 0.529 -0.914 -0.841 -0.087 1.238 -1.132
9 -0.381 -0.458 0.443 -1.043 2.17 -0.817 1.138 -0.423 1.275 0.002 -1.94 -0.417
10 2.268 -0.974 3.739 2.378 2.727 1.606 -0.168 0.071 1.889 0.215 -0.445 -0.519
11 -0.67 -0.868 0.26 0.095 -0.645 1.572 -99 -99 -99 -99 -99 -99
12 2.019 0.513 -0.323 3.241 4.111 -0.968 -0.956 0.862 1.49 0.2 -0.059 -0.456
13 0.771 -2.927 -3.247 -2.287 0.649 -0.745 0.826 1.94 -0.532 0.553 0.43 0.246
14 0.816 -0.828 3.553 1.189 1.759 1.633 0.42 1.325 0.919 0.493 -0.82 0.092
15 0.297 1.36 -2.104 -2.267 1.431 0.923 -0.588 1.311 1.567 -0.386 -0.193 -0.649
16 -0.009 1.592 -1.711 -1.705 -0.474 0.106 1.37 0.624 -0.762 -0.316 0.314 -1.304
17 0.119 -2.473 -1.474 -1.829 -0.004 -0.816 -1.261 0.26 0.032 0.649 2.819 0.35
18 -0.587 -1.013 1.338 -1.576 -1.415 0.181 -99 -99 -99 -99 -99 -99
19 -0.743 -0.71 -2.202 -0.738 -1.357 0.34 0.339 0.258 -0.286 -0.72 0.112 0.51
20 -1.329 0.141 -3.625 -0.6 -0.55 -1.252 -0.226 -0.158 -1.425 -0.077 0.711 -0.613
21 -0.136 -0.714 -1.451 1.612 2.504 1.577 0.804 -3.139 2.549 0.119 -1.375 0.576
22 -1.588 -0.3 -2.824 -1.01 -1.324 -1.027 1.055 0.466 -1.688 -0.613 -0.836 0.699
23 -1.338 -0.501 -3.218 -0.295 -0.599 0.056 -0.174 -3.131 -1.855 0.058 2.118 0.315
24 0.008 -0.456 -5.061 3.156 5.863 0.271 0.597 1.585 -1.528 0.366 -1.243 0.934
25 1.741 -0.218 3.589 4.801 4.752 1.142 0.343 0.651 0.385 0.649 -0.915 0.196
26 2.029 -0.455 -1.473 -3.681 -1.175 0.665 -0.244 0.172 0.012 0.054 0.164 0.452
27 1.024 -0.893 -2.832 0.328 2.367 0.43 0.601 2.185 1.48 0.318 -0.259 0.191
28 -1.574 2.803 -3.205 -0.683 -1.413 -0.659 0.265 -1.122 0.051 0.637 0.686 1.926
29 -1.784 -0.894 -2.099 -1.172 -0.788 -1.546 -1.11 0.374 -1.265 -0.131 1.138 -0.023
30 -2.026 -0.369 0.713 0.097 0.995 0.313 0.018 -0.221 0.779 -0.883 0.94 -0.055
31 -0.711 -1.086 -3.672 -0.857 -2.367 0.351 0.53 1.244 -1.938 0.417 0.244 1.325
32 1.509 -0.036 -2.935 3.818 2.272 1.599 1.011 -1.041 1.44 0.501 -0.812 0.163
33 3.063 -0.4 0.022 2.772 1.879 1.142 0.453 -0.016 1.47 0.503 -0.549 -1.417
34 0.741 -1.343 -0.523 -1.692 -0.223 -0.31 0.53 -0.334 0.398 -0.262 -2.225 -0.169
35 0.266 4.517 -2.267 -0.857 0.446 1.132 -0.447 -0.242 0.46 0.934 0.617 0.185
36 -2.549 0.2 2.294 -0.163 0.858 0.561 -0.143 0.392 0.871 -0.14 -0.775 0.126
37 2.793 1.393 2.921 3.633 4.311 1.997 0.602 -1.185 1.088 -0.252 -0.644 -0.531
38 -99 -99 -99 -99 -99 -99 0.068 0.381 -0.19 0.105 0.529 0.141
39 0.965 0.221 -0.461 -0.871 -0.808 0.737 0.748 0.123 -0.891 0.214 0.791 -0.415
40 -99 -99 -99 -99 -99 -99 -0.43 0.84 -0.801 -0.344 2.82 1.101
41 -1.55 0.572 -4.096 -1.168 -0.752 0.891 -1.439 -0.801 -1.409 0.054 0.232 -0.255
42 -2.133 0.763 2.47 -0.662 1.404 1.955 0.448 -0.757 0.984 0.899 -1.613 0.039
43 -99 -99 -99 -99 -99 -99 -0.83 -0.123 -1.541 -0.391 2.129 0.961
44 -0.557 -0.505 -1.106 -0.766 1.18 0.377 0.129 -1.814 2.047 -0.247 -0.444 0.926
45 -3.753 -0.744 -0.52 2.596 3.786 1.298 -0.949 -2.51 1.564 -0.309 -2.612 0.05
46 -1.914 -0.63 -1.074 -0.625 -0.413 -0.982 -2.257 -1.807 -1.941 -0.453 3.096 -0.347
47 0.827 2.497 1.344 0.491 2.601 0.353 0.125 1.797 0.457 0.013 0.324 -0.635
