1 -0.216 0.267 1.932 -1.788 -1.613 0.655 0.402 0.19 -1.521 -0.088 -2.18 -1.04
2 1.449 -0.478 0.204 4.022 4.561 0.633 -0.001 1.633 -1.6 0.164 0.099 -0.611
3 -99 -99 -99 -99 -99 -99 -1.64 1.208 -0.404 -0.121 3.425 -0.396
4 0.571 -0.612 -2.474 -3.185 -2.982 0.157 0.967 -0.958 -1.041 -0.487 -0.369 -0.313
5 -1.243 -0.499 -3.365 -1.027 -1.908 0.833 -1.809 0.377 0.018 1.018 -1.563 -0.054
6 0.888 -2.297 2.211 0.665 0.446 -1.013 -0.229 0.223 2.17 0.352 -1.213 -0.279
7 -2.042 1.658 -3.698 0.018 -0.926 -0.129 -0.223 -0.609 -0.529 -0.095 1.503 0.644
8 0.117 -0.896 -2.488 -1.47 1.119 -0.488 0.016 -0.219 -1.507 0.403 0.553 0.252
9 -0.51 -2.082 0.639 -0.76 2.528 -0.9 1.365 -0.327 1.002 -0.172 -5.037 -0.28
10 1.805 -1.5 4.553 2.382 1.961 1.25 -0.505 1.195 2.021 0.095 -0.697 -0.502
11 -0.667 -0.891 0.44 -0.564 -0.988 0.86 -99 -99 -99 -99 -99 -99
12 1.657 1.98 -0.419 3.108 4.16 -0.417 -0.742 1.321 1.457 0.511 -1.051 0.301
13 1.02 -1.705 -1.55 -1.317 1.586 -0.63 0.642 1.997 0.374 0.558 -1.031 0.259
14 0.995 -1.769 4 1.031 1.537 1.043 0.701 1.97 0.825 0.521 0.449 0.119
15 1.049 0.608 -1.817 -1.845 0.872 0.29 -0.859 1.124 2.412 -0.416 -2.412 -0.383
16 0.367 2.057 -1.844 -0.777 0.783 -0.219 1.364 0.74 -0.41 -0.076 0.515 -1.198
17 0.418 -2.51 -2.411 -2.074 0.172 -1.221 -1.467 0.525 -0.977 0.255 0.521 -0.845
18 -0.443 -0.246 1.547 -1.988 -1.871 -0.12 -99 -99 -99 -99 -99 -99
19 -0.652 -0.003 -1.558 -1.533 -1.52 -0.295 1.017 0.422 0.283 -0.871 -0.482 0.349
20 -0.69 -0.372 -3.939 -0.731 -1.808 -0.893 -0.007 -0.923 -1.606 0.06 0.895 -0.653
21 0.001 -0.756 -0.468 1.64 2.007 0.942 0.676 -2.173 2.341 -0.052 -1.7 0.19
22 -1.263 -0.97 -2.588 -1.086 -1.775 -1.046 0.396 0.248 -2.05 -0.79 -0.711 0.531
23 -1.571 0.4 -3.618 -0.403 -0.776 -0.479 -1.041 -0.92 -1.004 0.206 1.621 -0.208
24 0.372 -0.443 -3.324 3.28 5.384 0.226 1.66 0.971 -1.138 0.472 -1.594 0.867
25 1.616 -1.459 3.883 4.901 3.88 0.619 0.692 0.589 0.211 0.478 -0.9 0.185
26 2.051 -0.211 -2.384 -5.059 -1.035 0.355 -0.569 1.117 0.62 -0.484 1.432 -0.169
27 1.057 -0.974 -3.667 0.654 2.416 0.224 0.481 1.88 1.645 -0.629 -0.826 0.663
28 -0.88 2.497 -3.296 -0.776 -0.961 -1.163 0.452 -0.782 -0.752 0.886 -2.195 1.453
29 -1.891 -1.733 -2.377 -0.674 -0.535 -1.316 -0.907 -1.13 -1.836 -0.258 0.893 -0.214
30 -2.122 -1.883 2.916 0.947 0.857 -1.251 0.262 0.129 0.38 -0.807 -0.531 -0.104
31 -1.259 -2.046 -3.536 -0.917 -2.368 0.32 0.448 1.22 -1.721 -0.202 -1.216 1.236
32 1.455 -0.082 -3.07 3.994 2.26 1.439 1.5 -0.569 1.899 0.528 -1.446 0.153
33 2.137 -1.189 -1.728 2.707 1.778 0.966 0.301 -0.543 1.865 -0.104 -1.004 -1.622
34 0.421 -1.193 -1.082 -1.722 -1.152 -0.168 -0.212 0.948 0.319 0.084 -2.411 -0.907
35 0.653 6.354 -2.281 -1.162 0.482 0.877 -0.242 0.753 1.423 0.946 -0.462 -0.137
36 -2.368 -1.535 2.237 0.279 1.713 0.063 0.204 -0.136 0.101 -0.047 1.127 -0.077
37 2.141 2.384 3.298 4.315 4.07 1.164 0.127 -0.218 2.149 0.258 -2.004 -0.493
38 -99 -99 -99 -99 -99 -99 0.434 -0.216 0.383 -0.192 0.207 0.747
39 0.508 0.037 0.015 -0.472 -0.767 0.563 0.095 0.213 0.106 -0.117 -0.651 -0.189
40 -99 -99 -99 -99 -99 -99 -1.35 0.474 -1.254 -0.587 2.861 1.07
41 -1.327 0.284 -3.007 -0.839 -0.746 0.352 -0.699 -0.245 -1.53 -0.364 -0.75 -0.755
42 -2.109 0.633 2.816 -0.424 0.519 1.949 1.226 -0.606 1.728 0.757 -2.188 0.474
43 -99 -99 -99 -99 -99 -99 -0.035 0.221 -1.151 -0.161 0.933 1.058
44 -0.265 -2.066 -1.371 -0.172 0.7 0.368 -0.056 -1.61 1.568 -0.224 -0.554 0.832
45 -3.26 -0.874 -0.247 2.661 3.053 0.689 -0.638 -2.8 1.331 0.214 -3.196 -0.071
46 -1.57 -0.628 -0.227 -0.544 -0.475 -1.684 -1.419 -2.008 -1.482 -0.291 2.725 -0.644
47 1.341 2.107 1.547 0.308 1.689 0.157 -0.326 1.585 0.9 -0.384 -1.337 -0.2
