1 -0.195 0.363 2.618 -1.205 -1.244 1.187 0.233 -0.207 -2.173 0.015 -0.368 -0.742
2 1.708 -0.519 0.21 3.132 4.362 0.745 0.057 1.861 -0.765 -0.047 -0.106 -0.906
3 -99 -99 -99 -99 -99 -99 -1.545 1.628 -0.827 0.361 3.971 0.421
4 0.398 -0.621 -4.414 -2.972 -2.784 0.069 0.169 -0.483 -0.703 -0.169 -0.291 -0.342
5 -1.346 -0.041 -4.016 -0.88 -1.153 0.71 -1.003 0.491 -1.085 0.006 0.879 0.907
6 0.894 -1.537 1.929 1.183 0.717 -1.177 -0.438 1.011 1.408 0.426 -1.074 -0.121
7 -1.916 -0.525 -3.171 0.165 -0.784 0.075 -0.06 -0.235 -0.284 -0.189 0.846 0.29
8 -0.155 -1.045 -2.216 -1.441 1.285 -0.276 0.908 -1.413 -0.828 -0.479 1.348 -1.353
9 -0.329 -0.746 1.499 -0.263 2.325 -0.841 1.028 -0.244 0.788 0 -2.429 -0.268
10 2.06 -1.904 3.322 1.815 2.131 1.77 0.01 1.178 2.417 0.1 -0.486 -0.358
11 -0.933 -0.556 0.281 -0.03 -0.865 1.354 -99 -99 -99 -99 -99 -99
12 1.626 -1.476 -1.362 2.452 4.642 -1.261 -0.568 1.769 1.158 0.033 -1.324 -0.069
13 0.861 -1.844 -2.278 -1.269 0.511 -0.462 0.723 2.583 0.257 0.21 -0.629 -0.357
14 0.973 -2.788 2.952 1.644 2.094 0.864 0.139 2.197 1.243 0.413 0.131 0.133
15 1.072 0.644 -1.389 -1.796 1.598 0.598 -0.391 1.789 1.691 -0.595 -2.716 -0.705
16 0.746 1.082 -1.86 -1.012 -0.594 0.299 1.014 1.252 -1.023 -0.133 -0.21 -1.417
17 -0.236 -0.978 -1.736 -2.939 -0.188 -0.831 -0.847 0.973 -0.238 -0.239 2.796 0.088
18 -0.706 -0.033 1.353 -0.885 -2.285 -0.256 -99 -99 -99 -99 -99 -99
19 -1.284 0.35 -1.913 -1.218 -1.376 0.255 0.893 0.791 -0.03 -0.76 -0.373 0.527
20 -1.367 -0.556 -3.756 -0.13 -1.17 -1.1 0.154 -0.69 -1.287 -0.139 1.229 -0.928
21 0.147 -0.199 -0.855 1.626 2.05 0.808 0.235 -2.484 2.892 -0.101 -1.222 0.622
22 -1.121 -0.401 -2.698 -0.1 -1.335 -1.53 0.437 0.386 -1.697 -0.362 -1.094 1.003
23 -1.565 0.222 -4.008 -0.46 -0.961 -0.019 -0.957 -2.081 -1.453 -0.097 1.533 -0.462
24 0.773 -0.334 -4.085 2.645 3.966 0.156 0.951 1.964 -1.471 0.111 -3.32 0.956
25 1.915 -0.371 3.542 5.121 5.203 0.58 0.167 0.448 0.232 0.04 -0.528 1.458
26 2.289 0.21 -2.301 -4.509 -1.325 0.766 0.011 1.688 0.177 0.138 1.577 0.021
27 0.828 -1.566 -2.697 0.6 1.748 0.015 0.05 2.291 0.674 0.177 -0.765 0.263
28 -1.168 2.03 -3.147 -1.705 -1.144 -0.394 0.216 -0.079 -0.323 0.416 -0.823 1.5
29 -2.05 -0.865 -2.31 -0.417 -0.367 -1.359 -0.356 0.804 -1.573 -0.126 1.18 -0.536
30 -2.532 -0.746 4.406 0.377 1.409 -0.329 -0.592 0.441 0.901 -0.959 0.272 -0.425
31 -1.801 -1.387 -4.403 -0.501 -1.982 0.152 0.172 1.021 -1.504 -0.135 -0.099 1.828
32 1.611 -0.01 -2.544 3.353 2.974 1.312 0.626 -0.359 1.823 0.476 -1.728 0.402
33 2.114 -0.545 -0.21 2.528 2.031 0.853 0.383 0.118 1.481 -0.06 0.262 -1.341
34 -0.317 -2.468 -1.581 -2.007 -1.003 0.186 -0.236 1.439 0.684 0.053 -1.784 0.015
35 0.179 4.266 -1.968 -0.656 0.749 0.883 -0.443 -0.139 1.974 0.41 0.123 -0.128
36 -2.467 -0.646 1.248 0.128 1.24 0.395 0.234 -0.499 0.271 -0.083 -0.351 0.962
37 3.116 1.066 2.008 4.443 5.02 1.743 0.069 -0.296 1.604 -0.095 -1.37 -0.263
38 -99 -99 -99 -99 -99 -99 -0.228 -0.056 0.42 0.01 0.103 0.428
39 0.519 -0.456 -0.132 -0.928 -0.805 0.586 -0.313 0.563 -0.053 0.484 0.369 -0.126
40 -99 -99 -99 -99 -99 -99 -0.748 0.571 -1.591 -0.217 1.851 1.308
41 -1.817 0.833 -2.924 -1.127 -1.017 0.346 -0.723 0.531 -1.724 -0.056 -0.04 -0.326
42 -2.306 0.131 2.291 -0.893 0.657 1.79 0.78 -0.396 0.69 0.443 -3.203 0.084
43 -99 -99 -99 -99 -99 -99 -0.365 0.87 -1.673 -0.197 1.932 1.175
44 -0.547 0.153 -1.535 0.43 0.532 0.515 -0.747 -0.899 2.348 -0.694 -0.259 0.779
45 -3.541 -0.645 -1.005 1.898 2.583 0.702 -0.39 -1.809 1.114 0.084 -2.881 -0.067
46 -1.631 -0.522 -0.38 -0.1 -0.497 -0.903 -1.634 -1.161 -2.045 -0.104 3.099 -0.344
47 0.986 2.392 1.118 0.22 2.734 0.292 -0.625 2.271 0.436 -0.33 -0.794 -0.102
