1 -0.049 -2.082 2.076 -1.938 -1.57 0.787 1.101 -0.812 0.025 0.087 -1.053 -0.714
2 2.072 -0.706 0.574 2.947 4.338 0.297 -0.091 1.363 0.264 -0.224 -0.085 0.871
3 -99 -99 -99 -99 -99 -99 -1.074 -0.474 -0.762 0.021 4.481 0.706
4 0.189 -1.16 -3.674 -2.663 -3.064 -0.113 0.122 -1.417 -1.197 -0.639 -0.621 -0.479
5 -0.981 0.948 -2.926 -1.355 -1.105 0.651 -0.767 0.764 -0.306 -0.642 -0.169 0.612
6 1.337 -1.572 2.065 0.755 0.133 -1.462 -0.306 -0.1 1.818 0.049 -0.193 -0.444
7 -1.241 -0.317 -2.239 -0.891 -1.549 -0.193 -0.204 -0.704 -0.604 0.013 1.077 0.812
8 0.195 -1.018 -1.229 -0.99 1.169 -0.563 -0.147 -1.611 -1.038 -0.476 1.359 -0.386
9 0.038 -1.314 0.513 0.441 2.462 -0.33 1.141 -0.498 0.75 0.246 -1.78 -0.346
10 1.782 -2.607 3.229 2.113 1.507 0.971 -0.524 0.508 1.657 -0.069 0.599 -0.361
11 -0.56 -1.65 0.013 -0.148 -0.781 1.191 -99 -99 -99 -99 -99 -99
12 1.735 -1.258 0.068 3.137 4.711 -0.553 -0.71 1.739 1.354 0.068 -0.276 -0.37
13 1.174 -3.109 -1.933 -1.908 1.697 -0.125 0.713 2.24 -0.795 0.348 -0.871 -0.213
14 0.91 -2.347 3.447 1.065 1.353 0.753 0.345 1.426 1.198 0.753 -0.062 0.352
15 0.613 0.224 -2.134 -2.151 1.11 0.743 -0.112 1.334 2.076 -0.149 -0.961 -0.382
16 0.463 0.815 -0.745 -1.356 -0.574 -0.012 0.914 0.745 -1.135 -0.03 0.311 -1.742
17 0.8 -1.677 -1.802 -1.082 0.342 -0.56 -0.305 0.12 -1.101 0.381 0.142 -0.086
18 -0.444 -0.75 2.468 -1.18 -2.053 -0.604 -99 -99 -99 -99 -99 -99
19 -0.691 -0.84 -0.849 -1.792 -2.58 -0.223 0.722 0.355 0.767 -0.489 0.156 0.406
20 -1.315 -0.813 -3.114 -0.719 -1.215 -0.916 0.267 -0.837 -1.664 0.045 0.853 -0.985
21 0.349 -1.222 -1.487 1.432 1.972 0.906 0.755 -2.157 2.722 -0.145 -1.405 -0.167
22 -1.053 -1.365 -2.355 -1.254 -1.511 -1.367 0.882 -0.095 -2.15 -0.676 -0.74 0.298
23 -1.382 -0.429 -2.242 -0.754 -1.402 -0.37 -0.676 -1.555 -1.098 -0.134 1.753 0.13
24 0.242 0.225 -2.347 2.642 7.51 -0.147 1.028 1.179 -2.006 0.001 -1.963 0.617
25 1.526 -0.554 3.213 4.135 7.987 0.572 0.51 -0.049 -0.081 0.758 -1.227 1.047
26 1.789 -0.154 -1.436 -3.044 -1.172 -0.065 -0.249 0.166 0.596 0.221 1.164 0.31
27 0.842 -1.519 -3.356 -0.236 1.471 -0.186 -0.186 1.02 1.627 0.285 -0.213 0.913
28 -0.968 3.019 -2.638 -0.868 -0.593 -0.885 -0.094 -0.886 -0.255 -0.188 -0.521 1.917
29 -1.533 -2.477 -2.174 -0.656 -0.578 -1.058 -0.235 -0.135 -1.491 -0.354 0.96 -0.13
30 -2.456 -0.099 1.324 0.363 0.666 -0.358 -0.002 -0.009 0.908 -0.307 1.814 -0.28
31 -1.008 -1.303 -3.532 -0.728 -2.363 -0.108 0.107 0.837 -1.462 0.206 -0.489 1.51
32 1.572 -0.863 -2.482 3.87 2.726 1.029 0.646 0.29 1.894 0.12 -0.785 0.103
33 2.728 -1.404 0.103 2.908 2.326 0.68 0.325 0.12 1.316 0.314 -0.889 -1.203
34 0.566 -1.555 -2.238 -0.892 -0.35 -0.281 -0.061 0.074 0.688 0.369 -0.094 -0.756
35 0.589 3.868 -3.121 -0.898 0.072 1.18 -0.707 -0.28 1.103 0.567 -0.167 -0.338
36 -2.186 -1.016 1.043 0.337 1.28 0.073 0.866 -0.476 1.647 0.432 0.98 0.249
37 2.44 1.509 2.062 3.544 5.537 1.334 0.041 -0.347 1.283 0.07 -0.498 -0.318
38 -99 -99 -99 -99 -99 -99 0.605 -0.11 -0.436 0.841 -0.314 -0.379
39 0.533 -1.973 -0.026 -0.876 -0.77 0.283 -0.041 0.444 -1.104 0.497 0.069 -1.038
40 -99 -99 -99 -99 -99 -99 -1.018 0.377 -1.176 -0.887 2.59 0.645
41 -1.576 0.583 -2.907 -0.894 -1.291 0.285 -0.485 -0.607 -1.343 0.036 0.6 -0.504
42 -2.111 0.23 3.263 -0.823 0.185 1.308 0.27 -0.483 1.307 0.285 -2.354 0.3
43 -99 -99 -99 -99 -99 -99 -1.021 0.063 -0.888 -0.275 0.987 0.857
44 -0.284 -0.915 -1.551 -0.905 1.024 -0.316 0.567 -1.684 2.3 -0.396 -0.034 1.306
45 -2.819 -0.137 -0.457 2.562 3.116 0.838 -0.981 -1.695 1.412 -0.228 -1.509 -0.609
46 -1.584 -2.54 -1.324 -0.479 -0.84 -1.038 -1.586 -1.653 -2.296 0.326 2.252 -0.478
47 1.178 2.525 0.81 0.321 1.844 0.014 -0.263 1.816 0.483 -0.105 -1.237 -0.074
