1 -0.58 -0.484 3.258 -1.778 -2.076 1.072 1.54 0.351 -1.735 -0.423 -0.808 -1.214
2 2.348 -0.01 0.416 3.298 7.23 1.061 0.357 1.698 0.068 -0.025 1.203 -0.737
3 -99 -99 -99 -99 -99 -99 -1.299 0.473 -1.24 -0.196 3.113 0.392
4 0.411 0.778 -3.962 -2.803 -3.497 0.222 0.277 -0.919 -0.944 -0.424 1.3 0.363
5 -1.311 0.866 -3.031 -1.599 -1.251 0.402 -1.303 0.09 -1.465 0.111 -0.578 0.315
6 0.878 -3.015 1.893 0.304 1.249 -0.995 -1.099 -0.507 0.86 0.896 0.085 -0.375
7 -1.539 0.307 -2.316 -1.047 -1.519 0.375 -0.684 -1.082 -0.64 0.622 1.844 0.365
8 0.407 -0.791 -2.305 -0.779 1.008 0.082 0.807 -1.545 -1.659 -0.34 1.508 0.067
9 0.278 -0.347 0.56 -0.513 2.06 -0.695 0.656 -0.335 0.361 -0.275 -1.507 -0.812
10 2.105 -1.114 3.67 2.17 2 1.77 -0.049 1.39 2.033 0.248 0.818 0.072
11 -0.41 -0.118 0.541 0.503 -0.192 1.343 -99 -99 -99 -99 -99 -99
12 1.007 0.448 0.447 3.285 3.761 0.142 -0.653 1.25 1.368 0.202 -0.225 -0.249
13 0.696 -1.471 -2.403 -1.795 1.435 -0.781 0.08 1.303 -0.486 0.14 -0.807 0.203
14 0.745 -0.594 3.669 0.977 1.556 1.144 0.21 1.74 1.338 0.842 0.47 -0.031
15 0.417 -0.053 -1.507 -2.228 1.446 0.741 -0.825 1.993 1.47 -0.233 -1.261 -1.259
16 0.472 3.151 -2.775 -1.561 -1.173 0.205 1.334 0.721 -0.366 -0.218 0.26 -1.544
17 0.736 -0.764 -1.337 -0.262 -0.277 -0.94 -1.442 1.463 -0.483 0.095 3.04 -0.341
18 -0.598 0.341 0.463 -1.696 -2.328 0.39 -99 -99 -99 -99 -99 -99
19 -0.964 0.478 -1.777 -1.245 -1.594 0.15 0.469 0.584 -0.048 -0.681 0.62 0.9
20 -1.337 -0.089 -4.339 -1.329 -0.556 -0.951 0.184 -0.757 -2.378 0.11 1.089 -0.501
21 -0.037 0.084 -0.527 1.048 2.598 1.05 0.037 -2.289 2.628 -0.156 -0.911 0.58
22 -1.131 -0.633 -1.916 -0.128 -1.211 -1.107 0.316 0.216 -2.937 -0.409 -0.734 0.242
23 -1.427 -0.012 -3.29 -1.249 -0.224 -0.115 -0.546 -2.267 -1.99 0.198 2.79 0.451
24 0.394 0.136 -3.577 2.548 3.632 0.813 1.945 0.601 -1.234 0.457 -0.968 0.983
25 2.215 -0.326 4.056 5.493 5.344 0.506 0.945 0.251 0.336 0.286 -0.665 0.943
26 1.658 -0.118 -2.607 -3.603 -0.901 0.613 0.43 1.272 0.561 0.054 1.582 0.474
27 1.078 -1.046 -3.181 0.206 1.664 0.34 -0.248 1.807 1.423 -0.096 0.35 0.835
28 -1.197 2.589 -3.132 -0.617 -1.119 -0.964 0.073 -0.423 0.013 0.367 0.312 2.567
29 -1.721 -0.57 -2.673 -0.353 -0.149 -1.267 0.041 0.35 -1.974 0.124 2.136 -0.421
30 -2.235 -1.375 1.881 0.857 0.686 -0.612 0.197 0.415 -0.059 -0.496 1.618 0.478
31 -1.476 -0.232 -4.719 -1.358 -2.769 0.192 0.784 0.974 -1.891 0.514 0.551 1.343
32 1.604 0.352 -1.68 4.258 1.95 1.453 0.063 0.014 1.259 0.468 -1.442 -0.119
33 2.104 -0.471 -0.451 2.392 1.744 1.457 0.346 -0.306 1.398 0.483 -0.394 -0.572
34 0.464 -1.509 -1.828 -1.259 -1.066 -0.169 -0.546 0.367 0.438 -0.038 -1.107 -0.123
35 0.219 5.219 -2.236 -0.791 -0.387 1.372 -0.116 -0.203 0.552 0.488 0.71 -0.138
36 -2.434 0.066 1.606 0.113 0.786 0.611 1.069 0.343 -0.122 -0.374 1.344 0.12
37 2.216 2.253 1.641 3.642 4.484 1.379 -0.447 -0.643 1.989 0.159 -0.78 -0.677
38 -99 -99 -99 -99 -99 -99 1.343 -0.554 -0.716 -0.498 1.627 1.387
39 0.096 0.525 -0.393 -0.336 0.056 0.691 -0.309 0.115 -1.663 0.516 0.477 0.135
40 -99 -99 -99 -99 -99 -99 -0.84 0.131 -1.067 -0.432 4.411 0.963
41 -1.731 0.76 -3.842 -0.965 -1.703 0.566 -0.564 0.203 -1.455 0.387 0.38 -0.874
42 -2.315 0.813 2.959 -1.196 0.355 1.737 1.485 -0.557 1.022 0.903 -1.863 -0.062
43 -99 -99 -99 -99 -99 -99 -0.572 0.225 -1.863 -0.691 2.238 1.505
44 -0.761 -0.425 -1.876 -0.548 1.041 0.585 -0.399 -2.222 2.003 0.095 -0.598 0.683
45 -3.257 0.321 -1.615 2.805 4.249 1.208 -1.522 -2.21 1.003 -0.211 -1.655 0.207
46 -1.858 -0.428 -1.553 -0.226 -0.934 -1.124 -1.919 -0.179 -2.075 0.129 2.906 -0.89
47 0.632 1.954 1.839 -0.194 2.086 0.183 -0.143 1.406 0.53 -0.006 -0.062 0.266
