1 -1.166 -0.36 3.05 -1.331 -1.111 0.737 0.399 -0.946 -1.813 -0.421 -1.303 -1.223
2 2.36 -1.843 -0.97 4.277 3.44 0.71 0.448 1.683 -0.461 -0.353 1.367 -0.63
3 -99 -99 -99 -99 -99 -99 -1.192 0.358 -0.165 0.725 3.745 0.45
4 0.18 0.354 -4.694 -3.632 -3.404 0.493 0.003 -0.392 -0.956 -0.25 -0.125 -0.501
5 -1.275 0.038 -2.841 -1.109 -0.633 0.903 -0.433 0.98 -0.418 -0.256 0.493 -0.22
6 1.015 -1.651 1.595 0.58 0.395 -0.965 -1.005 0.341 1.645 0.253 0.476 -0.436
7 -1.542 -0.544 -3.452 -0.68 -1.143 -0.328 -0.649 -0.554 -0.202 0.084 2.101 0.816
8 0.362 -1.276 -2.788 -1.116 1.519 -0.075 0.204 -2.22 -1.072 0.034 1.858 -0.535
9 -0.187 -1.463 0.597 -0.669 1.914 -0.401 1.185 0.274 1.023 -0.013 -1.279 -0.206
10 1.874 -1.829 4.859 2.296 1.936 1.092 -0.994 0.8 0.998 -0.012 0.005 -0.674
11 -0.923 -0.434 -0.023 0.617 -0.672 1.187 -99 -99 -99 -99 -99 -99
12 1.284 -2.427 1.249 3.104 4.569 -0.553 -0.864 1.489 1.155 0.118 -0.675 -0.499
13 0.803 -2.191 -3.158 -2.267 0.43 -0.399 1.095 1.241 -0.552 -0.184 -0.715 -0.434
14 1.114 -2.213 3.694 0.507 1.376 1.22 0.214 1.671 1.344 0.279 0.52 0.272
15 0.709 0.719 -1.824 -1.872 0.964 0.512 -0.616 1.089 1.685 -0.193 -0.812 -0.535
16 0.747 1.131 -1.763 -0.754 -1.293 0.476 0.123 0.503 -0.881 -0.195 0.867 -0.869
17 -0.181 -1.374 -2.434 -2.507 -0.236 -0.942 -1.401 0.342 0.299 0.185 3.239 -1.47
18 -0.216 0.872 1.376 -1.803 -1.049 -0.173 -99 -99 -99 -99 -99 -99
19 -0.589 -0.298 -2.123 -1.386 -1.679 -0.271 0.433 -0.165 0.149 -1.186 0.302 0.68
20 -1.398 -0.17 -5.512 -0.268 -0.658 -1.296 -0.533 -0.388 -2.045 -0.33 1.069 -0.695
21 -0.702 0.14 -1.127 1.188 1.952 1.137 0.056 -2.257 2.184 0.002 -1.321 0.487
22 -1.122 -1.382 -2.493 -0.969 -1.266 -1.005 0.925 0.28 -2.581 -0.522 0.497 0.507
23 -1.538 0.717 -4.12 -0.714 -1.211 -0.565 -0.881 -2.315 -0.889 -0.234 2.402 -0.339
24 0.555 -0.31 -3.89 2.916 4.217 0.348 1.196 1.19 -1.595 -0.02 -2.763 0.594
25 2.416 -0.536 3.299 4.811 6.12 0.617 0.24 0.562 0.685 0.629 -0.345 0.897
26 1.934 -0.43 -2.791 -3.174 -1.258 0.573 -0.624 0.295 0.038 -0.118 0.666 -0.092
27 0.508 -1.965 -4.507 -0.201 2.038 -0.084 0.024 1.347 2.074 0.047 -0.508 0.495
28 -0.763 1.816 -4.113 -1.103 -1.017 -0.804 -0.491 -1.214 -0.445 -0.044 -0.606 1.293
29 -1.672 -1.303 -2.708 -0.748 -0.343 -1.001 -0.319 -0.957 -1.463 -0.006 0.608 -0.411
30 -2.291 -0.286 3.975 0.586 0.917 -0.166 -0.361 -0.016 0.15 -0.974 0.664 0.266
31 -1.138 -0.406 -5.836 -0.32 -1.684 0.294 0.339 1.362 -1.497 0.109 0.133 1.048
32 1.329 0.367 -3.059 4.017 2.106 1.422 0.739 -0.105 1.604 0.089 -1.421 0.383
33 2.53 -0.766 -0.968 2.876 2.185 0.853 -0.017 0.361 1.413 0.384 -1.033 -1.19
34 0.547 -1.838 -0.582 -1.906 -0.344 0.054 -0.005 0.842 0.927 0.029 -0.558 -0.394
35 0.213 4.661 -3.062 -0.701 -0.243 1.277 -0.852 0.921 0.857 0.495 0.3 -0.395
36 -3.166 -0.698 1.927 -0.234 0.948 0.708 0.005 0.204 0.565 0.268 1.031 0.63
37 2.643 2.088 2.231 5.112 4.111 1.141 0.076 -0.11 1.534 0.103 -0.704 -0.243
38 -99 -99 -99 -99 -99 -99 -0.36 -0.625 -0.367 0.012 0.619 -0.014
39 -0.087 0.178 -0.348 -0.409 -1.27 1.112 -0.705 0.862 -0.752 0.302 0.616 -0.492
40 -99 -99 -99 -99 -99 -99 -1.555 0.852 -0.617 0.401 2.592 1.844
41 -1.545 0.697 -3.699 -0.776 -0.996 0.568 -0.846 -0.034 -1.315 -0.103 0.102 -0.68
42 -2.106 0.623 3.338 -0.353 0.479 1.807 0.922 -0.493 0.526 0.555 -2.461 -0.042
43 -99 -99 -99 -99 -99 -99 -0.179 0.315 -0.934 -0.176 1.856 0.622
44 -0.576 -0.439 -0.602 -0.437 0.617 -0.055 -0.188 -1.439 1.431 -0.175 -0.853 0.925
45 -3.201 -0.616 -0.583 2.163 3.603 0.916 -0.89 -1.989 0.967 -0.271 -3.954 -0.513
46 -1.212 -0.565 -1.233 -1.079 -0.866 -1.141 -1.13 -1.615 -2.153 -0.061 2.351 -0.39
47 0.62 1.884 0.239 0.921 1.535 -0.018 -0.38 1.592 0.439 -0.419 -1.349 -0.254
